Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,I Will Always Love You,Whitney Houston,1993,track:I Will Always Love You artist:Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,76,1992-11-17
1,I Will Always Love You,Whitney Houston,1993,track:I Will Always Love You artist:Whitney Houston,3S3dZXxNGghLtOqehzHtii,54,2012-11-12
1,I Will Always Love You,Whitney Houston,1993,track:I Will Always Love You artist:Whitney Houston,6XQz4HwNIQZ652JFa7putY,50,2017-11-17
1,I Will Always Love You,Whitney Houston,1993,track:I Will Always Love You artist:Whitney Houston,084rSHN2xIfUrwShDgzk1Q,45,2012-11-12
1,I Will Always Love You,Whitney Houston,1993,track:I Will Always Love You artist:Whitney Houston,0sxj7Pcln9TKzzffSA2Fax,27,2014-06-10
2,Whoomp! (There It Is),Tag Team,1993,track:Whoomp! (There It Is) artist:Tag Team,70jtZsS59vhmyZSsln0std,61,1993-05-07
2,Whoomp! (There It Is),Tag Team,1993,track:Whoomp! (There It Is) artist:Tag Team,79L3KLOzsUoXqNphyy6Wlm,37,2002-01-01
2,Whoomp! (There It Is),Tag Team,1993,track:Whoomp! (There It Is) artist:Tag Team,0W7RKBi72MVdFhjNoNl5lA,7,2007
2,Whoomp! (There It Is),Tag Team,1993,track:Whoomp! (There It Is) artist:Tag Team,590ci1KNdf9LqIdNpITFrR,0,2012-07-26
3,Can t Help Falling in Love,UB40,1993,track:Can t Help Falling in Love artist:UB40,7ojJ4XvqBhBcteM0zjMebT,69,1993-01-01
3,Can t Help Falling in Love,UB40,1993,track:Can t Help Falling in Love artist:UB40,7aR1QwbQa26sjDXiVMLik4,49,2000
3,Can t Help Falling in Love,UB40,1993,track:Can t Help Falling in Love artist:UB40,7AAhc8nTRSEiSzk54mp2uO,25,2008
3,Can t Help Falling in Love,UB40,1993,track:Can t Help Falling in Love artist:UB40,3yQIQh9gTtgFO4acRQpA4i,15,2009-01-01
3,Can t Help Falling in Love,UB40,1993,track:Can t Help Falling in Love artist:UB40,3sXd3YwFYeLfsTjdjzY6kk,18,2010-01-01
4,That s the Way Love Goes,Janet Jackson,1993,track:That s the Way Love Goes artist:Janet Jackson,29rQJydAlO0uMyWvRIZxQg,66,1993-05-18
4,That s the Way Love Goes,Janet Jackson,1993,track:That s the Way Love Goes artist:Janet Jackson,0hVbUk56Af8wYPUfe3OYNy,46,2017-07-14
4,That s the Way Love Goes,Janet Jackson,1993,track:That s the Way Love Goes artist:Janet Jackson,6f1cy6odStX6IYDkCCuede,23,2010-08-31
4,That s the Way Love Goes,Janet Jackson,1993,track:That s the Way Love Goes artist:Janet Jackson,2EYzLOK0jM7TkbpzWb1XdV,21,1995-10-10
4,That s the Way Love Goes,Janet Jackson,1993,track:That s the Way Love Goes artist:Janet Jackson,4Q0Xyp5tA0wBMXG6tSK8bY,21,1993-04-20
5,Freak Me,Silk,1993,track:Freak Me artist:Silk,5CdJveJgiGXoGwDFqF6afp,58,1992
5,Freak Me,Silk,1993,track:Freak Me artist:Silk,6eEVgDqfbO0V5bW258UNAZ,25,2011-01-01
5,Freak Me,Silk,1993,track:Freak Me artist:Silk,1zXQqIqh2qO5Qmv6lWhGcP,21,2004-05-14
5,Freak Me,Silk,1993,track:Freak Me artist:Silk,4Qdn3Fsux1aqTLmWbwaxhn,13,2004-05-14
5,Freak Me,Silk,1993,track:Freak Me artist:Silk,156Gn7zH0lZCF6mOLpSMiQ,15,1997
6,Weak,SWV,1993,track:Weak artist:SWV,71EHOyEOhNx1SzTebRRyng,67,1992-10-27
6,Weak,SWV,1993,track:Weak artist:SWV,5mbODTX3uNkpNk0d76wG60,53,2001-11-06
6,Weak,SWV,1993,track:Weak artist:SWV,0K62Ad5H8L8vRtoMiYsWSi,31,1992-10-27
6,Weak,SWV,1993,track:Weak artist:SWV,33jpyzIf64UkvmE85tuJHN,27,1993
6,Weak,SWV,1993,track:Weak artist:SWV,46xA0yPfGYo0HUVVQSXpGz,17,1994-05-10
7,If I Ever Fall in Love,Shai,1993,track:If I Ever Fall in Love artist:Shai,1jCsCYgzQQHk3bDJDuFbNi,56,1992-01-01
7,If I Ever Fall in Love,Shai,1993,track:If I Ever Fall in Love artist:Shai,0uOPGU4CbYxzFxn6T7sblW,54,1992-01-01
7,If I Ever Fall in Love,Shai,1993,track:If I Ever Fall in Love artist:Shai,4KbNHYFNcJhv6tgavWf2Jc,31,2017-07-14
7,If I Ever Fall in Love,Shai,1993,track:If I Ever Fall in Love artist:Shai,54jDMUqEJuKy1eZO2GO9jT,30,2011-01-01
7,If I Ever Fall in Love,Shai,1993,track:If I Ever Fall in Love artist:Shai,58HONnHW8ZvMDb4In757x4,24,2015-06-16
8,Dreamlover,Mariah Carey,1993,track:Dreamlover artist:Mariah Carey,6HcQZfMrw3KwGyzrKw1Pjy,58,1993-08-04
8,Dreamlover,Mariah Carey,1993,track:Dreamlover artist:Mariah Carey,4G1N3b4KG3f50si7mp6m13,30,2001-12-04
8,Dreamlover,Mariah Carey,1993,track:Dreamlover artist:Mariah Carey,2ocDF2DDhIALebfIaGxBkF,29,2015
8,Dreamlover,Mariah Carey,1993,track:Dreamlover artist:Mariah Carey,08yjaMYjJtP1XqzQ7DOpWk,29,2020-10-02
8,Dreamlover,Mariah Carey,1993,track:Dreamlover artist:Mariah Carey,06QwAYe68ih7JLn2IjIddb,28,2003-10-14
9,Rump Shaker,Wreckx-n-Effect,1993,track:Rump Shaker artist:Wreckx-n-Effect,4dY4JVC0Q9CwpeZ6JAclIc,57,1992-01-01
9,Rump Shaker,Wreckx-n-Effect,1993,track:Rump Shaker artist:Wreckx-n-Effect,1XRWHVXbXpqRWYpHOaNsQr,39,2002-01-01
9,Rump Shaker,Wreckx-n-Effect,1993,track:Rump Shaker artist:Wreckx-n-Effect,69dW2qerM3Q9zMqikboTcA,36,2017-07-07
9,Rump Shaker,Wreckx-n-Effect,1993,track:Rump Shaker artist:Wreckx-n-Effect,4kxOFw0sVf2sDk0FOgUWIB,25,2012-01-01
9,Rump Shaker,Wreckx-n-Effect,1993,track:Rump Shaker artist:Wreckx-n-Effect,2miPryWjc63dq4rrtu9WMc,30,2019-04-26
10,Informer,Snow,1993,track:Informer artist:Snow,2LjiPAQOVazT8sRyXL3XRs,63,1993
10,Informer,Snow,1993,track:Informer artist:Snow,1DysPX42rwpBG6wbbMlfKg,26,2019-04-26
10,Informer,Snow,1993,track:Informer artist:Snow,4dQTEvKsd0deW5ZzYnaAH4,27,2018-01-26
10,Informer,Snow,1993,track:Informer artist:Snow,3V7YOsLqTZzR0B26MNgDMk,11,2012-11-06
10,Informer,Snow,1993,track:Informer artist:Snow,28KH2xCR4uVSDYaFyjbxwD,19,2018-08-24
11,Nuthin  but a  G  Thang,Dr. Dre,1993,track:Nuthin  but a  G  Thang artist:Dr. Dre,4YtoipFgf4k0AfD17ZfD5X,75,1992-12-15
11,Nuthin  but a  G  Thang,Dr. Dre,1993,track:Nuthin  but a  G  Thang artist:Dr. Dre,0yVqOHB6XEvD7w5ijnjczz,32,1992-12-15
12,In the Still of the Nite,Boyz II Men,1993,track:In the Still of the Nite artist:Boyz II Men,2tbSiDmrerPi24rEIBwtkh,45,1991-04-30
12,In the Still of the Nite,Boyz II Men,1993,track:In the Still of the Nite artist:Boyz II Men,16dbGMVeJg15mLFktHX5LJ,26,2003-10-07
12,In the Still of the Nite,Boyz II Men,1993,track:In the Still of the Nite artist:Boyz II Men,0gd3gH2qZs8qmZGqjP7UQ7,28,2009-01-01
12,In the Still of the Nite,Boyz II Men,1993,track:In the Still of the Nite artist:Boyz II Men,3NGQGV0RmTvkmiS7sOCcrh,15,2001-10-30
12,In the Still of the Nite,Boyz II Men,1993,track:In the Still of the Nite artist:Boyz II Men,29HiuqoATe9pnn9jDBHj2g,18,2001-10-30
13,Don t Walk Away,Jade,1993,track:Don t Walk Away artist:Jade,7tsRp7QKUBp6hc9bth0h7x,62,1992-11-13
13,Don t Walk Away,Jade,1993,track:Don t Walk Away artist:Jade,4D0SrmM7E2zbsNAFx1AUFA,19,2019-10-18
13,Don t Walk Away,Jade,1993,track:Don t Walk Away artist:Jade,13wFYSsz7raST67p4jSp6y,8,2019-07-26
13,Don t Walk Away,Jade,1993,track:Don t Walk Away artist:Jade,3PAbKCN2Z999VNw59dV6cb,8,2017-04-07
13,Don t Walk Away,Jade,1993,track:Don t Walk Away artist:Jade,2vYvW1hJKEkp8vpcbnpPo2,6,2019-01-18
14,Knockin  da Boots,H-Town,1993,track:Knockin  da Boots artist:H-Town,6x53SJOV1PAZ8ZUwH4NFXQ,61,1993-01-28
14,Knockin  da Boots,H-Town,1993,track:Knockin  da Boots artist:H-Town,5DeeJxyEc8Nh1xeHWEjbjQ,28,2010-10-01
14,Knockin  da Boots,H-Town,1993,track:Knockin  da Boots artist:H-Town,2DNoUaYrjN35RCGp5gcoU0,24,2015-12-02
14,Knockin  da Boots,H-Town,1993,track:Knockin  da Boots artist:H-Town,25tLPfB0g5fnMT3EutTupr,12,2012-11-13
14,Knockin  da Boots,H-Town,1993,track:Knockin  da Boots artist:H-Town,05qPcQ74DPnFnC09SCcg42,9,2017-06-02
15,Lately,Jodeci,1993,track:Lately artist:Jodeci,4BSuhcM6fMWILQqhINH1Mm,41,2005-01-01
15,Lately,Jodeci,1993,track:Lately artist:Jodeci,1UwNuZpj2HIMOFIGx2ajST,21,2005-01-01
15,Lately,Jodeci,1993,track:Lately artist:Jodeci,1gPVcRcXElwntr3VgpIgwP,13,2002-01-01
16,Dazzey Duks,Duice,1993,track:Dazzey Duks artist:Duice,26yQYGCXD9ypPW8eeXa1gx,33,1992-03-18
17,Show Me Love,Robin S.,1993,track:Show Me Love artist:Robin S.,4t0UsYzmmmZRMTWn77jiGF,68,1993-06-15
17,Show Me Love,Robin S.,1993,track:Show Me Love artist:Robin S.,0aHOXu219Z4MqEKwiKsddl,61,2015-09-25
17,Show Me Love,Robin S.,1993,track:Show Me Love artist:Robin S.,7nmvwosdapB8Bro5uIM7n2,37,1993-06-15
17,Show Me Love,Robin S.,1993,track:Show Me Love artist:Robin S.,1T2HTSy2wENxaFKD1SzjBk,41,2015-12-11
17,Show Me Love,Robin S.,1993,track:Show Me Love artist:Robin S.,4ZB2JT4OaVp7OLDzq5HVG7,32,2015-12-11
19,If,Janet Jackson,1993,track:If artist:Janet Jackson,0t414ewhjcIiuPVF3QECz2,53,1993-05-18
19,If,Janet Jackson,1993,track:If artist:Janet Jackson,3ljBtwx2oYYmrwycmwnk0A,17,1993-07-13
19,If,Janet Jackson,1993,track:If artist:Janet Jackson,5wUUesHOemTFZZ221f6H0O,15,1993-07-13
19,If,Janet Jackson,1993,track:If artist:Janet Jackson,6q1i3J6KowRU3UvjPK8eYx,14,1984-10-23
19,If,Janet Jackson,1993,track:If artist:Janet Jackson,3rBtlxvT3qvQOj8d2Fcmmo,15,1993-07-13
20,I m So Into You,SWV,1993,track:I m So Into You artist:SWV,5A0aUvnfAEcmUx3hoXjI8R,63,1992-10-27
20,I m So Into You,SWV,1993,track:I m So Into You artist:SWV,1DkGOPjC2OXN7xcT31fjXN,42,2001-11-06
20,I m So Into You,SWV,1993,track:I m So Into You artist:SWV,39s1yEtB59pne9nrOmLmKI,25,1992-12-08
20,I m So Into You,SWV,1993,track:I m So Into You artist:SWV,7resvWicz7NMeTb1LJsEgf,19,1992-12-08
20,I m So Into You,SWV,1993,track:I m So Into You artist:SWV,0ggieTLvIzqy8J67VESWoO,16,1994-05-10
21,Love Is,Vanessa Williams  and  Brian McKnight,1993,track:Love Is artist:Vanessa Williams  and  Brian McKnight,7z8NZEvwZU6PzYAzkw3DWE,33,1992-03-31
22,Runaway Train,Soul Asylum,1993,track:Runaway Train artist:Soul Asylum,3TW48DvQ7ChwY1Yy1tkMaP,70,1992-01-01
22,Runaway Train,Soul Asylum,1993,track:Runaway Train artist:Soul Asylum,3Ib3SJV8ZXuLvDiDb2w1As,57,1986
22,Runaway Train,Soul Asylum,1993,track:Runaway Train artist:Soul Asylum,6XVxNvJoR1Ze0lT0PN7BhQ,29,2014-06-10
22,Runaway Train,Soul Asylum,1993,track:Runaway Train artist:Soul Asylum,4RoFlWANgOs5P0f4oDOXUG,38,2014-11-28
22,Runaway Train,Soul Asylum,1993,track:Runaway Train artist:Soul Asylum,6yP2yZyGSb4yVHSmpl4unH,38,2004-01-10
23,I ll Never Get Over You (Getting Over Me),Exposé,1993,track:I ll Never Get Over You (Getting Over Me) artist:Exposé,5jPgOjFotU05FAgA8Y9IFL,52,1992
23,I ll Never Get Over You (Getting Over Me),Exposé,1993,track:I ll Never Get Over You (Getting Over Me) artist:Exposé,44qy6ywloZIkMPOMOZzm05,39,1995-11-20
23,I ll Never Get Over You (Getting Over Me),Exposé,1993,track:I ll Never Get Over You (Getting Over Me) artist:Exposé,4u7G0wt3NhRNeYr6fDjwPv,27,1999-07-27
24,Ditty,Paperboy,1993,track:Ditty artist:Paperboy,2JaHnS7CcIPoc7Il4BkqdR,46,1993
24,Ditty,Paperboy,1993,track:Ditty artist:Paperboy,17RBo9rMMR2gOR842g4MVM,45,1993-01-01
