Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,The Way We Were,Barbra Streisand,1974,track:The Way We Were artist:Barbra Streisand,1vZTgn4JXWMahR8r99ug5H,63,1974-01
1,The Way We Were,Barbra Streisand,1974,track:The Way We Were artist:Barbra Streisand,5Bq7fGTTrjWACyQSn6zpRx,48,1974-01-01
1,The Way We Were,Barbra Streisand,1974,track:The Way We Were artist:Barbra Streisand,0Xz9ZgtAN5469a3bH4PpVh,41,2002-01-29
1,The Way We Were,Barbra Streisand,1974,track:The Way We Were artist:Barbra Streisand,29ufYSIcG004TAiQCzG1CO,30,2014-09-10
1,The Way We Were,Barbra Streisand,1974,track:The Way We Were artist:Barbra Streisand,5DhQq0TAljq55UgNq91nqo,31,1981
2,Seasons in the Sun,Terry Jacks,1974,track:Seasons in the Sun artist:Terry Jacks,0X3d9gx7UDYgcwwkgTeNLR,58,1972
2,Seasons in the Sun,Terry Jacks,1974,track:Seasons in the Sun artist:Terry Jacks,6AhUX0ObPgTnS5GGFrRidN,53,2010-03-01
2,Seasons in the Sun,Terry Jacks,1974,track:Seasons in the Sun artist:Terry Jacks,7pGMRy91RcQT9oHdPgYz3A,24,1974-01-01
3,Love s Theme,Love Unlimited Orchestra,1974,track:Love s Theme artist:Love Unlimited Orchestra,5csdrJ0JtFn0qvwlvSh2EI,57,1998-01-15
3,Love s Theme,Love Unlimited Orchestra,1974,track:Love s Theme artist:Love Unlimited Orchestra,4VpLTZ81muzN8ixvIvhmAt,42,2018-02-09
3,Love s Theme,Love Unlimited Orchestra,1974,track:Love s Theme artist:Love Unlimited Orchestra,58pGIdk20zfAhZmhkt1asp,49,2009-11-23
3,Love s Theme,Love Unlimited Orchestra,1974,track:Love s Theme artist:Love Unlimited Orchestra,5RsLiCU8KhBY8aE77Y1PP4,0,2021-05-07
3,Love s Theme,Love Unlimited Orchestra,1974,track:Love s Theme artist:Love Unlimited Orchestra,7EkYfpLcNk9fU5AHrZ4c8b,33,2018-04-13
4,Come and Get Your Love,Redbone,1974,track:Come and Get Your Love artist:Redbone,7GVUmCP00eSsqc4tzj1sDD,77,1973-11-01
4,Come and Get Your Love,Redbone,1974,track:Come and Get Your Love artist:Redbone,5519RhpzObr9Mn3iqoeodJ,56,2003-01-01
4,Come and Get Your Love,Redbone,1974,track:Come and Get Your Love artist:Redbone,23hrvdvkIi1X1voQG2bJH9,52,1973-11-01
4,Come and Get Your Love,Redbone,1974,track:Come and Get Your Love artist:Redbone,6KNJv8YB0kikZTTDXovWrH,48,2019-05-10
4,Come and Get Your Love,Redbone,1974,track:Come and Get Your Love artist:Redbone,1yFrS2SgP1bisftaRoUoxh,37,2019-03-15
5,Dancing Machine,The Jackson 5,1974,track:Dancing Machine artist:The Jackson 5,6NNIRwvESkMP6L49fhc5wU,1,2021-05-07
5,Dancing Machine,The Jackson 5,1974,track:Dancing Machine artist:The Jackson 5,0xqb2Euq1PAxKHBA36NUnx,56,1974-09-05
5,Dancing Machine,The Jackson 5,1974,track:Dancing Machine artist:The Jackson 5,0ye4SyttW1cOT8KLWrBRN5,25,1973-09-12
5,Dancing Machine,The Jackson 5,1974,track:Dancing Machine artist:The Jackson 5,3gxto4Wyn4hlicrvRURlgj,23,2009-10-20
5,Dancing Machine,The Jackson 5,1974,track:Dancing Machine artist:The Jackson 5,3QAUDlA5ZXh0bc3eJkXq0F,24,1996-01-01
6,The Loco-Motion,Grand Funk Railroad,1974,track:The Loco-Motion artist:Grand Funk Railroad,0PxYWaGiwWtcuL1VIMiEW4,50,1974-03-01
6,The Loco-Motion,Grand Funk Railroad,1974,track:The Loco-Motion artist:Grand Funk Railroad,6saMwrHYHbgSm8WiAbH5RV,44,2006-01-01
6,The Loco-Motion,Grand Funk Railroad,1974,track:The Loco-Motion artist:Grand Funk Railroad,2bJKKfCegauJspIEsnby24,21,2017-10-20
6,The Loco-Motion,Grand Funk Railroad,1974,track:The Loco-Motion artist:Grand Funk Railroad,0OCyTaNMt7tGmVmNi3Z4cE,19,1999-01-01
6,The Loco-Motion,Grand Funk Railroad,1974,track:The Loco-Motion artist:Grand Funk Railroad,5DdUsvvu968VFanxbBtggv,18,1975
7,TSOP (The Sound of Philadelphia),MFSB,1974,track:TSOP (The Sound of Philadelphia) artist:MFSB,6BEWwyzvc51WyacKoxJX4S,33,2018-11-02
7,TSOP (The Sound of Philadelphia),MFSB,1974,track:TSOP (The Sound of Philadelphia) artist:MFSB,6B9tR2OEurD4FsZM5btj3X,27,1977-11-13
7,TSOP (The Sound of Philadelphia),MFSB,1974,track:TSOP (The Sound of Philadelphia) artist:MFSB,4e5sefeUfIofCaJDY3lUiT,4,1975-06-01
8,The Streak,Ray Stevens,1974,track:The Streak artist:Ray Stevens,3HiIBzaoBkOTLmRYkdsusv,45,1974
