Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Love Yourself,Justin Bieber,2016,track:Love Yourself artist:Justin Bieber,319d5gsbz60WvCfUlXS4Z2,0,2021-05-12
1,Love Yourself,Justin Bieber,2016,track:Love Yourself artist:Justin Bieber,08CnTdO6vP3Kbv2S837qTt,19,2021-05-10
1,Love Yourself,Justin Bieber,2016,track:Love Yourself artist:Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,82,2015-11-13
1,Love Yourself,Justin Bieber,2016,track:Love Yourself artist:Justin Bieber,5Drk3SGlfk9U3Bw3tx6h94,35,2021-04-19
1,Love Yourself,Justin Bieber,2016,track:Love Yourself artist:Justin Bieber,22miRgpJCBD0WRka7G53s0,28,2020-10-23
2,Sorry,Justin Bieber,2016,track:Sorry artist:Justin Bieber,0emkerlx1IbFhB9tsK9T8J,0,2021-05-12
2,Sorry,Justin Bieber,2016,track:Sorry artist:Justin Bieber,2oeCF1uQ4s9gzzu76TJs4o,13,2021-05-10
2,Sorry,Justin Bieber,2016,track:Sorry artist:Justin Bieber,5usjwKnPMsqwYUEN2m77oK,0,2021-05-11
2,Sorry,Justin Bieber,2016,track:Sorry artist:Justin Bieber,1DLggEn8D5yt4yGDNHu2aU,0,2021-05-12
2,Sorry,Justin Bieber,2016,track:Sorry artist:Justin Bieber,5nGGFdraeZ8isUyQjCUlqK,1,2021-05-10
3,One Dance,Drake  ,2016,track:One Dance artist:Drake  ,1zi7xx7UVEFkmKfv06H8x0,83,2016-05-06
3,One Dance,Drake  ,2016,track:One Dance artist:Drake  ,5ZKG94fnjiuMH5yrC5S9lS,64,2016-05-06
3,One Dance,Drake  ,2016,track:One Dance artist:Drake  ,16H7OIbU4YUXqrqp9qC0NI,0,2020-09-09
3,One Dance,Drake  ,2016,track:One Dance artist:Drake  ,58hPUzWP76v85F7ZCwVQ8M,0,2017-01-19
3,One Dance,Drake  ,2016,track:One Dance artist:Drake  ,3K0JqukQmUH8mNOBp1tbIU,0,2017-05-30
4,Work,Rihanna  ,2016,track:Work artist:Rihanna  ,72TFWvU3wUYdUuxejTTIzt,77,2016-01-28
4,Work,Rihanna  ,2016,track:Work artist:Rihanna  ,2C95q2UTaZr1zj3xzj5uXC,48,2016-01-28
4,Work,Rihanna  ,2016,track:Work artist:Rihanna  ,63OshgWbxCtI1WHb5C0Txd,50,2016-03-18
4,Work,Rihanna  ,2016,track:Work artist:Rihanna  ,5gZsEYaYvyi1sAVyuiXbDm,46,2016-01-28
4,Work,Rihanna  ,2016,track:Work artist:Rihanna  ,3Qnqmo5wfuEpMKf8b9Cg1n,39,2016-03-18
5,Stressed Out,Twenty One Pilots,2016,track:Stressed Out artist:Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,84,2015-05-15
5,Stressed Out,Twenty One Pilots,2016,track:Stressed Out artist:Twenty One Pilots,3eSO9zp9o3wetS8o1Bx7oL,18,2021-03-26
5,Stressed Out,Twenty One Pilots,2016,track:Stressed Out artist:Twenty One Pilots,42FUHJlwWSKZjjIs3Ihzmz,26,2021-02-19
5,Stressed Out,Twenty One Pilots,2016,track:Stressed Out artist:Twenty One Pilots,2TAgcWnwfQ8kLjMEUB3RJA,16,2021-03-26
5,Stressed Out,Twenty One Pilots,2016,track:Stressed Out artist:Twenty One Pilots,16nexMe8KYaD3fHTpxU3ym,16,2021-04-02
6,Panda,Desiigner,2016,track:Panda artist:Desiigner,275a9yzwGB6ncAW4SxY7q3,67,2016-02-26
6,Panda,Desiigner,2016,track:Panda artist:Desiigner,5YEOzOojehCqxGQCcQiyR4,73,2016-06-26
6,Panda,Desiigner,2016,track:Panda artist:Desiigner,6r2jK1A6oFRPREZfxjc5d1,61,2016-02-26
6,Panda,Desiigner,2016,track:Panda artist:Desiigner,6wjoTHhIoHMkzYQR5EkV3T,58,2017-05-05
6,Panda,Desiigner,2016,track:Panda artist:Desiigner,7qw8jdbM9UbDXGgwsNE1Wn,29,2017-05-01
7,Hello,Adele,2016,track:Hello artist:Adele,62PaSfnXSMyLshYJrlTuL3,74,2015-11-20
7,Hello,Adele,2016,track:Hello artist:Adele,3AuzZHPlohKLpildLyORSM,32,2015-10-23
7,Hello,Adele,2016,track:Hello artist:Adele,4dJqivxOMj3CIBU0EbZcmn,24,2017-05-05
7,Hello,Adele,2016,track:Hello artist:Adele,2YGaQsuLHn3Qd0ADHNb9gh,3,2018-04-01
7,Hello,Adele,2016,track:Hello artist:Adele,3wwkZgERpNKFmOEuWYOu9g,0,2015-12-16
8,Don t Let Me Down,The Chainsmokers  ,2016,track:Don t Let Me Down artist:The Chainsmokers  ,1i1fxkWeaMmKEB4T7zqbzK,79,2016-02-05
8,Don t Let Me Down,The Chainsmokers  ,2016,track:Don t Let Me Down artist:The Chainsmokers  ,15BlympuVSfZFROojEMY2M,64,2016-05-27
8,Don t Let Me Down,The Chainsmokers  ,2016,track:Don t Let Me Down artist:The Chainsmokers  ,0w75KG0DuLDi6tdHmEMovD,56,2016-11-04
8,Don t Let Me Down,The Chainsmokers  ,2016,track:Don t Let Me Down artist:The Chainsmokers  ,4s2rzq6ZpCfg5ODq0z79QG,56,2016-05-27
8,Don t Let Me Down,The Chainsmokers  ,2016,track:Don t Let Me Down artist:The Chainsmokers  ,1JI70l1lE5IF2tgJm5TnMD,58,2016-05-20
9,Can t Stop the Feeling!,Justin Timberlake,2016,track:Can t Stop the Feeling! artist:Justin Timberlake,1WkMMavIMc4JZ8cfMmxHkI,74,2016-09-23
9,Can t Stop the Feeling!,Justin Timberlake,2016,track:Can t Stop the Feeling! artist:Justin Timberlake,4sQmCQUZcnBPaVm4dEUKv7,63,2016-09-23
9,Can t Stop the Feeling!,Justin Timberlake,2016,track:Can t Stop the Feeling! artist:Justin Timberlake,0j12Gr44QXICpHG970RbR7,30,2016-08-05
9,Can t Stop the Feeling!,Justin Timberlake,2016,track:Can t Stop the Feeling! artist:Justin Timberlake,0ZXia0LUmj7r0CK5YOWdTu,33,2018-11-23
9,Can t Stop the Feeling!,Justin Timberlake,2016,track:Can t Stop the Feeling! artist:Justin Timberlake,5tIUP4xvHAOJAUTUg1YCH4,6,2016-05-09
10,Closer,The Chainsmokers  ,2016,track:Closer artist:The Chainsmokers  ,7BKLCZ1jbUBVqRi2FVlTVw,85,2016-07-29
10,Closer,The Chainsmokers  ,2016,track:Closer artist:The Chainsmokers  ,7crMiinWx373rNBZBaVske,58,2016-11-04
10,Closer,The Chainsmokers  ,2016,track:Closer artist:The Chainsmokers  ,0Ye1olMyvB2rLjZ4vlYVWI,51,2016-09-23
