Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,End of the Road,Boyz II Men,1992,track:End of the Road artist:Boyz II Men,3l3xTXsUXeWlkPqzMs7mPD,71,1991-04-30
1,End of the Road,Boyz II Men,1992,track:End of the Road artist:Boyz II Men,1c48FSKfpobDF3VzopU10V,48,2003-10-07
1,End of the Road,Boyz II Men,1992,track:End of the Road artist:Boyz II Men,3lel7cyVZV7vMT2hWHn3i4,34,2017-07-14
1,End of the Road,Boyz II Men,1992,track:End of the Road artist:Boyz II Men,794U3ttupMPMfgZo0CT6NF,35,2009-01-01
1,End of the Road,Boyz II Men,1992,track:End of the Road artist:Boyz II Men,5eb8Tf8CxLOxqmofl6lGOL,38,1991-04-30
2,Baby Got Back,Sir Mix-a-Lot,1992,track:Baby Got Back artist:Sir Mix-a-Lot,1SAkL1mYNJlaqnBQxVZrRl,68,1992-01-01
2,Baby Got Back,Sir Mix-a-Lot,1992,track:Baby Got Back artist:Sir Mix-a-Lot,0B0EWRPZQqoegKo3D5bMLC,46,2002-01-01
2,Baby Got Back,Sir Mix-a-Lot,1992,track:Baby Got Back artist:Sir Mix-a-Lot,43e3cAeSJbRsZCxCvEnwGi,10,2002-10-25
2,Baby Got Back,Sir Mix-a-Lot,1992,track:Baby Got Back artist:Sir Mix-a-Lot,1bcZnrf7JoHcHeCP955FBz,25,2018
3,Jump,Kris Kross,1992,track:Jump artist:Kris Kross,27AHAtAirQapVldIm4c9ZX,67,1992-03-17
3,Jump,Kris Kross,1992,track:Jump artist:Kris Kross,3CQfFejKLRTEd5zdj7kKQd,38,1992-03-17
3,Jump,Kris Kross,1992,track:Jump artist:Kris Kross,6ZH2YQUoDdZfXLWQbEuP2l,27,2014-06-10
3,Jump,Kris Kross,1992,track:Jump artist:Kris Kross,4HQlMHtj5oX0M38YPVKg0T,28,1999-10-08
3,Jump,Kris Kross,1992,track:Jump artist:Kris Kross,5WJHO7exBbJCFhmTVjKY24,17,1992
4,Save the Best for Last,Vanessa Williams,1992,track:Save the Best for Last artist:Vanessa Williams,7okbmgA8lRBGl5limZ7LFM,65,1991-01-01
4,Save the Best for Last,Vanessa Williams,1992,track:Save the Best for Last artist:Vanessa Williams,4yRUjOBsj0cpjabtum0fML,54,2003-01-01
4,Save the Best for Last,Vanessa Williams,1992,track:Save the Best for Last artist:Vanessa Williams,3ptZSJGCzwQepLaPXmes21,0,2021-05-07
4,Save the Best for Last,Vanessa Williams,1992,track:Save the Best for Last artist:Vanessa Williams,4yypfIqxE8IxPl9mZ8yRf2,1,2021-04-30
4,Save the Best for Last,Vanessa Williams,1992,track:Save the Best for Last artist:Vanessa Williams,6Pg30l5FgsVT03rRr5K1lJ,2,2021-04-30
5,Baby-Baby-Baby,TLC,1992,track:Baby-Baby-Baby artist:TLC,1zTuB57LYZa7xu7KUH8kF0,53,1992-02-25
5,Baby-Baby-Baby,TLC,1992,track:Baby-Baby-Baby artist:TLC,0oJ0tFwulNXaR0t10YWO1j,28,2003-09-30
5,Baby-Baby-Baby,TLC,1992,track:Baby-Baby-Baby artist:TLC,5Iva1Frrp0eMqN6kpC6Kpx,23,1992-07-24
5,Baby-Baby-Baby,TLC,1992,track:Baby-Baby-Baby artist:TLC,0NCOrKcUZHt18RhuAJuyIe,22,2013-10-15
5,Baby-Baby-Baby,TLC,1992,track:Baby-Baby-Baby artist:TLC,5kaQmPBcR9pRTdTfcgc5MO,16,2020-06-05
6,Tears in Heaven,Eric Clapton,1992,track:Tears in Heaven artist:Eric Clapton,612VcBshQcy4mpB2utGc3H,73,1992-08-25
6,Tears in Heaven,Eric Clapton,1992,track:Tears in Heaven artist:Eric Clapton,7utRJ4BeYx85khzP3lKoBX,62,1999-10-12
6,Tears in Heaven,Eric Clapton,1992,track:Tears in Heaven artist:Eric Clapton,1kgdslQYmeTR4thk9whoRw,62,1992-01-10
6,Tears in Heaven,Eric Clapton,1992,track:Tears in Heaven artist:Eric Clapton,1V3EdwMweuM9LwZyNzQmq2,26,2007-10-09
