Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,California Dreamin ,The Mamas & the Papas,1966,track:California Dreamin  artist:The Mamas & the Papas,4s6LhHAV5SEsOV0lC2tjvJ,77,1966-03
1,California Dreamin ,The Mamas & the Papas,1966,track:California Dreamin  artist:The Mamas & the Papas,63rva3TBizr6x1Yp5uwKfD,52,1966-03
1,California Dreamin ,The Mamas & the Papas,1966,track:California Dreamin  artist:The Mamas & the Papas,4Kq67qYfI7EjhPndJNnbAf,1,2021-05-07
1,California Dreamin ,The Mamas & the Papas,1966,track:California Dreamin  artist:The Mamas & the Papas,1ZEOIhSn6BKErV59bIgn76,54,2001-08-28
1,California Dreamin ,The Mamas & the Papas,1966,track:California Dreamin  artist:The Mamas & the Papas,5VK8WEJUoLLS7qHIlefd9U,27,2020-07-03
2,96 Tears,? and the Mysterians,1966,track:96 Tears artist:? and the Mysterians,4PEeZ2U4UfP2Jo8EtIOjus,54,1966
2,96 Tears,? and the Mysterians,1966,track:96 Tears artist:? and the Mysterians,4v75K5mEyumdXCZU09kwAg,43,1964-01-01
2,96 Tears,? and the Mysterians,1966,track:96 Tears artist:? and the Mysterians,4GmThbRBi1z9UafB97MWrP,23,1998
2,96 Tears,? and the Mysterians,1966,track:96 Tears artist:? and the Mysterians,0FZCIHoAXwZ0uzAqLlPOm3,30,2005-10-18
2,96 Tears,? and the Mysterians,1966,track:96 Tears artist:? and the Mysterians,0S5FuuXO9hSrgdx0Hggmlz,12,2005-10-18
3,What Becomes of the Brokenhearted,Jimmy Ruffin,1966,track:What Becomes of the Brokenhearted artist:Jimmy Ruffin,0wBaPbJ2qsbGqgnGbqBDgP,48,2004-01-01
3,What Becomes of the Brokenhearted,Jimmy Ruffin,1966,track:What Becomes of the Brokenhearted artist:Jimmy Ruffin,0YJvN0CZyGDmP5YHwKrcQh,49,2004-01-01
3,What Becomes of the Brokenhearted,Jimmy Ruffin,1966,track:What Becomes of the Brokenhearted artist:Jimmy Ruffin,2d8sMU2oaJ7pjnoeGQrQDL,31,2001-01-01
3,What Becomes of the Brokenhearted,Jimmy Ruffin,1966,track:What Becomes of the Brokenhearted artist:Jimmy Ruffin,5cIjk7357eieH59XKU8yxx,39,2018-12-20
