Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
6,Hey Paula,Paul & Paula,1963,track:Hey Paula artist:Paul & Paula,4u4In6wNqXEWJnoI8KbUIf,48,1990-07-11
6,Hey Paula,Paul & Paula,1963,track:Hey Paula artist:Paul & Paula,6Z5hXchgBwnaL77R2yL9EO,15,1990-01-31
6,Hey Paula,Paul & Paula,1963,track:Hey Paula artist:Paul & Paula,0d8D2ytKIucFkH6c0RZxEt,4,2017-04-21
6,Hey Paula,Paul & Paula,1963,track:Hey Paula artist:Paul & Paula,2m9lSTQi5P55B1UELLj3w5,6,2003
8,Can t Get Used to Losing You,Andy Williams,1963,track:Can t Get Used to Losing You artist:Andy Williams,41zpWL98BsYKP5nvtdTM5z,41,1970
8,Can t Get Used to Losing You,Andy Williams,1963,track:Can t Get Used to Losing You artist:Andy Williams,3iU9nRZHD5tLx2As8aiUQN,32,2013-05-10
8,Can t Get Used to Losing You,Andy Williams,1963,track:Can t Get Used to Losing You artist:Andy Williams,2U0nKiD5JIHI2eRVxaz38d,25,1963-12-10
8,Can t Get Used to Losing You,Andy Williams,1963,track:Can t Get Used to Losing You artist:Andy Williams,4R6f7ecZamXSjRyZ32PSYy,18,1962
8,Can t Get Used to Losing You,Andy Williams,1963,track:Can t Get Used to Losing You artist:Andy Williams,0urC0seVMy3WMKoeaDrZbz,9,2009-10-13
9,My Boyfriend s Back,The Angels,1963,track:My Boyfriend s Back artist:The Angels,5NiFSI8iIDtVm1NCwdYrHS,48,1998-01-01
9,My Boyfriend s Back,The Angels,1963,track:My Boyfriend s Back artist:The Angels,7mCNZwbIR0Ln1whXQgr2jz,26,2000-08-08
9,My Boyfriend s Back,The Angels,1963,track:My Boyfriend s Back artist:The Angels,5VPsHRgNi9i3sbJU4HeCc8,39,2006-06-27
9,My Boyfriend s Back,The Angels,1963,track:My Boyfriend s Back artist:The Angels,5aJSknnQ19qHQN4AL0QQtx,19,2009-01-01
9,My Boyfriend s Back,The Angels,1963,track:My Boyfriend s Back artist:The Angels,599RUJkPvlKOzCCU6e6TSr,10,2019-10-11
10,Sukiyaki,Kyu Sakamoto,1963,track:Sukiyaki artist:Kyu Sakamoto,6meIeOX3DHdaCnaNw67abE,47,2010-01-01
10,Sukiyaki,Kyu Sakamoto,1963,track:Sukiyaki artist:Kyu Sakamoto,497N3j8QUOBDdWF4b6MErm,13,2020-05-01
10,Sukiyaki,Kyu Sakamoto,1963,track:Sukiyaki artist:Kyu Sakamoto,3kyWKLXLeSYegs5x5bFYeE,15,2020-08-07
10,Sukiyaki,Kyu Sakamoto,1963,track:Sukiyaki artist:Kyu Sakamoto,0eKQa574lwIK1hymqMRGhh,3,2012-02-02
10,Sukiyaki,Kyu Sakamoto,1963,track:Sukiyaki artist:Kyu Sakamoto,5VVklWaxeqNthNsO5XlX4u,3,2012-02-02
11,So Much in Love,The Tymes,1963,track:So Much in Love artist:The Tymes,6h0LLmMVZY108wNzD5UM6O,42,1963-01-01
11,So Much in Love,The Tymes,1963,track:So Much in Love artist:The Tymes,6r2443Uvg4L9WOR9m2mHSx,25,1963-01-01
11,So Much in Love,The Tymes,1963,track:So Much in Love artist:The Tymes,5MNsik3VkND2e4MgN4CwQ1,6,2005-10-18
11,So Much in Love,The Tymes,1963,track:So Much in Love artist:The Tymes,0H5egCxkDfdjxMIsGQ0PKt,3,2005-08-03
11,So Much in Love,The Tymes,1963,track:So Much in Love artist:The Tymes,52pQvWmxkAO1fJi9YK1jhf,4,2018-12-20
12,"Puff, the Magic Dragon","Peter, Paul & Mary",1963,"track:Puff, the Magic Dragon artist:Peter, Paul & Mary",3hqsBLMAqJqrhr434Z7WlA,57,1963
12,"Puff, the Magic Dragon","Peter, Paul & Mary",1963,"track:Puff, the Magic Dragon artist:Peter, Paul & Mary",7raciFPVU5VuHmqVbw2c1h,49,2005-08-23
12,"Puff, the Magic Dragon","Peter, Paul & Mary",1963,"track:Puff, the Magic Dragon artist:Peter, Paul & Mary",6UDSwt1hU4FTHxrJVty2lN,22,1969-04-01
12,"Puff, the Magic Dragon","Peter, Paul & Mary",1963,"track:Puff, the Magic Dragon artist:Peter, Paul & Mary",19Fkl6qSg5LYG0lQRyspBU,26,2016-11-11
12,"Puff, the Magic Dragon","Peter, Paul & Mary",1963,"track:Puff, the Magic Dragon artist:Peter, Paul & Mary",0yWwtNoEyoQsBOvpV7rvxm,14,2005-07-19
13,Blowin  in the Wind,"Peter, Paul & Mary",1963,"track:Blowin  in the Wind artist:Peter, Paul & Mary",62Yu8QL1g9pdbvN4XL9Rah,54,1963
13,Blowin  in the Wind,"Peter, Paul & Mary",1963,"track:Blowin  in the Wind artist:Peter, Paul & Mary",0XIe81wYNtdvIttRAUEau4,39,2005-08-23
13,Blowin  in the Wind,"Peter, Paul & Mary",1963,"track:Blowin  in the Wind artist:Peter, Paul & Mary",37bLxY1Ec22gOTLmolzWJR,16,1998-04-17
13,Blowin  in the Wind,"Peter, Paul & Mary",1963,"track:Blowin  in the Wind artist:Peter, Paul & Mary",0rYlh2rdCRV7GuRN2atZdg,14,2021-02-26
13,Blowin  in the Wind,"Peter, Paul & Mary",1963,"track:Blowin  in the Wind artist:Peter, Paul & Mary",5XQvE7hpsLPzcNG8dLtdwi,10,2010-03-05
14,Wipe Out,The Surfaris,1963,track:Wipe Out artist:The Surfaris,4anUinKv803lyDD1vaSXhU,49,2008-01-01
14,Wipe Out,The Surfaris,1963,track:Wipe Out artist:The Surfaris,4SDGb2V6J2rEbxNujwNeMl,45,2005-01-01
14,Wipe Out,The Surfaris,1963,track:Wipe Out artist:The Surfaris,2h83AMl3afIAWks8Z3Sn9C,40,1963-03-06
14,Wipe Out,The Surfaris,1963,track:Wipe Out artist:The Surfaris,6uudeEvl6t5WrFgobojt3D,39,1994
14,Wipe Out,The Surfaris,1963,track:Wipe Out artist:The Surfaris,1SXnikPeoiWybksa7TWIYh,48,2015-07-22
15,I Love You Because,Al Martino,1963,track:I Love You Because artist:Al Martino,5ggafYsNyKhTR9bISS3OPj,36,1963-07-07
15,I Love You Because,Al Martino,1963,track:I Love You Because artist:Al Martino,69PhAdrfNLxT1nknsiOcDW,7,2016-11-09
15,I Love You Because,Al Martino,1963,track:I Love You Because artist:Al Martino,0PP9YwThVepGqt3QDwuec1,6,1992-01-01
15,I Love You Because,Al Martino,1963,track:I Love You Because artist:Al Martino,58WliZWkgWfc4rwim1JmYL,7,2018-09-28
15,I Love You Because,Al Martino,1963,track:I Love You Because artist:Al Martino,01t1q2Ejj1BglBW9YcUfmQ,4,2014-08-12
16,Wild Weekend,The Rebels,1963,track:Wild Weekend artist:The Rebels,1aPdVWDcTG2Qn0ziCoHkaG,30,1993
16,Wild Weekend,The Rebels,1963,track:Wild Weekend artist:The Rebels,34lwJlwglfNPSbNdbnULGy,13,2011-06-01
16,Wild Weekend,The Rebels,1963,track:Wild Weekend artist:The Rebels,6wsSItRzNdCIKHslDRk7rD,11,1990-01-31
16,Wild Weekend,The Rebels,1963,track:Wild Weekend artist:The Rebels,5RnWWKuVkspnYKYqlJ25uK,2,2015-09-30
16,Wild Weekend,The Rebels,1963,track:Wild Weekend artist:The Rebels,4WrgQHlwXCNRgW9Rpd3HSM,4,1993
17,You re the Reason I m Living,Bobby Darin,1963,track:You re the Reason I m Living artist:Bobby Darin,2abbMU8rMqtxANb7kV5BmS,16,1963-01-01
17,You re the Reason I m Living,Bobby Darin,1963,track:You re the Reason I m Living artist:Bobby Darin,1r3HrhoBpczK4UryeoK1mO,16,2004-09-28
17,You re the Reason I m Living,Bobby Darin,1963,track:You re the Reason I m Living artist:Bobby Darin,1HyE7xrost0LlYkWOcIpl6,3,2016-05-06
17,You re the Reason I m Living,Bobby Darin,1963,track:You re the Reason I m Living artist:Bobby Darin,1QbljQ77PHAhawV4Kcswe6,4,1963-01-01
17,You re the Reason I m Living,Bobby Darin,1963,track:You re the Reason I m Living artist:Bobby Darin,451LYoNeC60tKwOUxpaLjk,2,1963-01-01
18,Walk Like a Man,The Four Seasons,1963,track:Walk Like a Man artist:The Four Seasons,4C76SOnBa9eQDwOwe11hPz,61,1963-02-01
18,Walk Like a Man,The Four Seasons,1963,track:Walk Like a Man artist:The Four Seasons,1p9rtS9FiIFUP1BrkKheST,48,2003-01-14
18,Walk Like a Man,The Four Seasons,1963,track:Walk Like a Man artist:The Four Seasons,3JGhIr4i7Pg182Q9uRZ4Ly,39,2005-11-01
18,Walk Like a Man,The Four Seasons,1963,track:Walk Like a Man artist:The Four Seasons,3gHci6N1SEb58tTDei9RpH,33,1981
18,Walk Like a Man,The Four Seasons,1963,track:Walk Like a Man artist:The Four Seasons,3ebFVCEIcB3zW9RbnHk28D,29,2007-06-04
19,Mockingbird,Inez & Charlie Foxx,1963,track:Mockingbird artist:Inez & Charlie Foxx,0s1e2Pplqp0ExGFUdQ3mCr,27,2011-01-01
19,Mockingbird,Inez & Charlie Foxx,1963,track:Mockingbird artist:Inez & Charlie Foxx,2GRAcJ5eqrPXqvZWV8Uo5P,2,2016-04-29
19,Mockingbird,Inez & Charlie Foxx,1963,track:Mockingbird artist:Inez & Charlie Foxx,6avcS3BCwaZ0DhnCQHprEJ,1,1994-01-01
20,I Will Follow Him,Little Peggy March,1963,track:I Will Follow Him artist:Little Peggy March,3GQETOg4ZXyQ1jEFqfMoac,51,1963-12-10
20,I Will Follow Him,Little Peggy March,1963,track:I Will Follow Him artist:Little Peggy March,7dFKoNC2k5qgbXrbcMCHQ0,21,1999-11-09
20,I Will Follow Him,Little Peggy March,1963,track:I Will Follow Him artist:Little Peggy March,7v4xWEe7fLE137UdtUIs4w,5,2009-01-01
20,I Will Follow Him,Little Peggy March,1963,track:I Will Follow Him artist:Little Peggy March,6KtmGMjBIDs27c7xb2OuYv,10,2013-09-20
21,Pipeline,The Chantays,1963,track:Pipeline artist:The Chantays,3Wwy5wlxd8CpKMZGc4Mgjf,46,1963
21,Pipeline,The Chantays,1963,track:Pipeline artist:The Chantays,60ZbhxTJIZ4Iw2v8zGp0Eu,4,2018-06-08
21,Pipeline,The Chantays,1963,track:Pipeline artist:The Chantays,54MsvhdXiBbeU5mt83h5F4,5,1996-01-01
21,Pipeline,The Chantays,1963,track:Pipeline artist:The Chantays,3wm12GEPDLbU6D8uoxNl9F,6,2008-12-27
21,Pipeline,The Chantays,1963,track:Pipeline artist:The Chantays,48sqIBCz8wRLgtF1xWq7tP,7,2018-05-25
22,Surf City,Jan & Dean,1963,track:Surf City artist:Jan & Dean,1Oewmmr12xuhgzvUJ9Q0cf,52,2010-01-01
22,Surf City,Jan & Dean,1963,track:Surf City artist:Jan & Dean,4ZzXPeOfMXk0iKNQGdlzDq,45,1990-01-01
22,Surf City,Jan & Dean,1963,track:Surf City artist:Jan & Dean,5igmtW1C7iRvpG3zdXBYBC,0,2021-05-07
22,Surf City,Jan & Dean,1963,track:Surf City artist:Jan & Dean,6y3Xp64tfnjc4X4WBSjSbB,23,2014-12-28
22,Surf City,Jan & Dean,1963,track:Surf City artist:Jan & Dean,0nqnKtIzXjccQBh9CqF00T,18,1990-01-01
23,It s My Party,Lesley Gore,1963,track:It s My Party artist:Lesley Gore,1Pq47iFLC5U7j8xeNiNcuS,58,1963-06-01
23,It s My Party,Lesley Gore,1963,track:It s My Party artist:Lesley Gore,0sElHCOGB2n8Nlo6GOtWnq,42,2000-01-01
23,It s My Party,Lesley Gore,1963,track:It s My Party artist:Lesley Gore,3h5pacD1bv70wrPtYv4vwV,23,2006-06-27
23,It s My Party,Lesley Gore,1963,track:It s My Party artist:Lesley Gore,1k8ukkVTSBiDJuJQ2XNMb1,16,1990-11-13
23,It s My Party,Lesley Gore,1963,track:It s My Party artist:Lesley Gore,6PWFigJcct0NuPiDVCwTUV,12,1990-01-01
24,Blame It on the Bossa Nova,Eydie Gormé,1963,track:Blame It on the Bossa Nova artist:Eydie Gormé,1vOsIiq80fcYONCUEBbzHu,33,2014-01-01
24,Blame It on the Bossa Nova,Eydie Gormé,1963,track:Blame It on the Bossa Nova artist:Eydie Gormé,2EiDXomguI2imTccpvvEiU,42,2002
24,Blame It on the Bossa Nova,Eydie Gormé,1963,track:Blame It on the Bossa Nova artist:Eydie Gormé,1LqTA3QD7yE2DbRprkxXmo,19,2012
24,Blame It on the Bossa Nova,Eydie Gormé,1963,track:Blame It on the Bossa Nova artist:Eydie Gormé,715Vuhfe7SsPyBad8wrGtK,26,2007-03-21
24,Blame It on the Bossa Nova,Eydie Gormé,1963,track:Blame It on the Bossa Nova artist:Eydie Gormé,33rEHNcPJO9mKsiLe5Lhkb,10,2021-03-26
25,You Can t Sit Down,The Dovells,1963,track:You Can t Sit Down artist:The Dovells,54sxFj01a5BELIOKHKx5Tm,30,1963-01-01
25,You Can t Sit Down,The Dovells,1963,track:You Can t Sit Down artist:The Dovells,1n1jUJ1BTzacNOrm2dCHQ5,24,1963-01-01
25,You Can t Sit Down,The Dovells,1963,track:You Can t Sit Down artist:The Dovells,2OlB90BNVMbc2he3pGpqWo,18,2005-10-18
25,You Can t Sit Down,The Dovells,1963,track:You Can t Sit Down artist:The Dovells,2J3NP8TAmnL82X3DfOVDi2,0,1989
25,You Can t Sit Down,The Dovells,1963,track:You Can t Sit Down artist:The Dovells,0EFr3pQhwnRTeOWx7Hoyp1,1,1964-01-01
26,Heat Wave,Martha and the Vandellas,1963,track:Heat Wave artist:Martha and the Vandellas,3VgrSJEKBRT3xmwzpaxxEF,62,1963
26,Heat Wave,Martha and the Vandellas,1963,track:Heat Wave artist:Martha and the Vandellas,4y5c6RsmHzrNHqL1n8hMyI,45,1999-01-01
26,Heat Wave,Martha and the Vandellas,1963,track:Heat Wave artist:Martha and the Vandellas,6o8wm1w9wqOui0rZ2fyfQk,34,2008-01-01
26,Heat Wave,Martha and the Vandellas,1963,track:Heat Wave artist:Martha and the Vandellas,06QFNd54zrfpNDdaxKzxCz,21,2006-01-01
26,Heat Wave,Martha and the Vandellas,1963,track:Heat Wave artist:Martha and the Vandellas,0dvDAgmyJvlU6FGisC10kD,14,2013-01-01
27,Denise,Randy & the Rainbows,1963,track:Denise artist:Randy & the Rainbows,2uyTuHLAB3unDK1vkjViH5,41,2010-01-01
27,Denise,Randy & the Rainbows,1963,track:Denise artist:Randy & the Rainbows,6G5Kr7DI74tLs6vk4S4Cvn,25,2016-03-01
27,Denise,Randy & the Rainbows,1963,track:Denise artist:Randy & the Rainbows,6Bb9ofpiTwdyFwe49Dnt8c,7,2013-02-22
27,Denise,Randy & the Rainbows,1963,track:Denise artist:Randy & the Rainbows,31xIInuhHNHHWoKxcJmMKV,4,2013-08-27
27,Denise,Randy & the Rainbows,1963,track:Denise artist:Randy & the Rainbows,0AwoekuZmIxSNHtS8ieqzx,0,2013-02-14
28,Walk Right In,The Rooftop Singers,1963,track:Walk Right In artist:The Rooftop Singers,4WhT2YADjcU58IUgroWZQZ,43,2007-01-01
28,Walk Right In,The Rooftop Singers,1963,track:Walk Right In artist:The Rooftop Singers,74e8PnYlPhP7nl6aXsGzRW,15,2006-01-01
28,Walk Right In,The Rooftop Singers,1963,track:Walk Right In artist:The Rooftop Singers,0z49CwWrntdRP19kxCZHE8,2,2018-04-02
28,Walk Right In,The Rooftop Singers,1963,track:Walk Right In artist:The Rooftop Singers,09Y3qAN6Lukw1v9TVy0dZs,4,2020-04-17
28,Walk Right In,The Rooftop Singers,1963,track:Walk Right In artist:The Rooftop Singers,6WYGktoyolWsgG1XEF3Kf4,1,2014-12-08
29,If You Wanna Be Happy,Jimmy Soul,1963,track:If You Wanna Be Happy artist:Jimmy Soul,7D97JnBT73FWUh9KmRvP9M,49,2012-01-10
30,If I Had a Hammer,Trini Lopez,1963,track:If I Had a Hammer artist:Trini Lopez,44Btht5msS0IQ7o2DZuFdu,47,2005-12-20
30,If I Had a Hammer,Trini Lopez,1963,track:If I Had a Hammer artist:Trini Lopez,2dAsVQi6Z1KP9Y0Ccb4fPI,31,2014-12-02
30,If I Had a Hammer,Trini Lopez,1963,track:If I Had a Hammer artist:Trini Lopez,1Sl8RmAVQXplFOo7rjxkAO,33,1963
30,If I Had a Hammer,Trini Lopez,1963,track:If I Had a Hammer artist:Trini Lopez,4JMl6POnS2IPBpVVwDl06P,31,2005-02-08
30,If I Had a Hammer,Trini Lopez,1963,track:If I Had a Hammer artist:Trini Lopez,7cg74dCODT1NsmvWHeDE4g,9,2019-03-15
31,Easier Said Than Done,The Essex,1963,track:Easier Said Than Done artist:The Essex,2C5p7j2gw7Jr2VAZDiNP4u,26,1963-01-15
31,Easier Said Than Done,The Essex,1963,track:Easier Said Than Done artist:The Essex,58HDeh74X0mjHz06wvx6kv,13,2020-07-10
31,Easier Said Than Done,The Essex,1963,track:Easier Said Than Done artist:The Essex,1HfWiu0CWoH1y0j7JfBAIp,0,2021-04-30
31,Easier Said Than Done,The Essex,1963,track:Easier Said Than Done artist:The Essex,5xq4DIktpaDADzdHH9oyIt,0,2021-04-09
31,Easier Said Than Done,The Essex,1963,track:Easier Said Than Done artist:The Essex,1VdzsS4BzJRQ3iocxpXtjm,0,2021-03-05
32,Ruby Baby,Dion,1963,track:Ruby Baby artist:Dion,1EtQ8AIs2pHW6FwFvtYPd7,37,1963-12-31
32,Ruby Baby,Dion,1963,track:Ruby Baby artist:Dion,6QyhpZJvcIPqx1v0UAk3NM,33,2005-04-18
32,Ruby Baby,Dion,1963,track:Ruby Baby artist:Dion,2UbOKLjxxvBd8s1rl7rcvl,33,1962
32,Ruby Baby,Dion,1963,track:Ruby Baby artist:Dion,37XyUj8eVevpUXz8NLmDyI,7,1997-02-17
32,Ruby Baby,Dion,1963,track:Ruby Baby artist:Dion,6h0ZbKcsKbV0cWMtkTC1Vt,4,1991-01-29
33,Our Day Will Come,Ruby & the Romantics,1963,track:Our Day Will Come artist:Ruby & the Romantics,3ngYXFSYtF5mHguNCA3JZ0,40,1963-01-01
33,Our Day Will Come,Ruby & the Romantics,1963,track:Our Day Will Come artist:Ruby & the Romantics,6ncy7ALy1d33xXkJ0Eh6G5,7,1966-04-24
33,Our Day Will Come,Ruby & the Romantics,1963,track:Our Day Will Come artist:Ruby & the Romantics,4DHGwvf2idUehVZbnHiA24,6,2002-03-07
33,Our Day Will Come,Ruby & the Romantics,1963,track:Our Day Will Come artist:Ruby & the Romantics,2OHEnbGr2RiZDIZPpH7jNb,1,2002-03-07
33,Our Day Will Come,Ruby & the Romantics,1963,track:Our Day Will Come artist:Ruby & the Romantics,461o0V8PuWSPM0YMy4DRpv,0,2005-03-22
34,Hello Stranger,Barbara Lewis,1963,track:Hello Stranger artist:Barbara Lewis,7v8YDCoM60xCPuSbXerImD,52,1963-01-01
34,Hello Stranger,Barbara Lewis,1963,track:Hello Stranger artist:Barbara Lewis,04Co3rHuQIpUefidVBcBTg,0,2021-05-07
34,Hello Stranger,Barbara Lewis,1963,track:Hello Stranger artist:Barbara Lewis,2Q5xhB5ZgpMWpAfUznHk6p,0,2021-04-30
34,Hello Stranger,Barbara Lewis,1963,track:Hello Stranger artist:Barbara Lewis,3GlOdKNGB0ZzKKv2icnLRp,0,2021-05-07
34,Hello Stranger,Barbara Lewis,1963,track:Hello Stranger artist:Barbara Lewis,6p3bMHTo45nQZTg3ntxPzt,26,2018-12-21
35,Be My Baby,The Ronettes,1963,track:Be My Baby artist:The Ronettes,2G2YzndIA6jeWFPBXhUjh5,70,2011-02-22
35,Be My Baby,The Ronettes,1963,track:Be My Baby artist:The Ronettes,1WN4uNclrDuczTO3bCr8s1,61,1964-11-01
35,Be My Baby,The Ronettes,1963,track:Be My Baby artist:The Ronettes,64tCsJOa1BkDS09PuqTEy6,57,1987-09-24
35,Be My Baby,The Ronettes,1963,track:Be My Baby artist:The Ronettes,4FqUtvO3kF5FKTWHTqoluu,33,2011-02-22
35,Be My Baby,The Ronettes,1963,track:Be My Baby artist:The Ronettes,3gBkaIy0nE5mDiYeC5iL97,31,2011-02-22
36,South Street,The Orlons,1963,track:South Street artist:The Orlons,2yoTFqvgtJgEK68lfUC9Kp,24,1962-01-01
36,South Street,The Orlons,1963,track:South Street artist:The Orlons,5mmzfaJmQStj5jN5Qo6FZx,8,2005-10-18
36,South Street,The Orlons,1963,track:South Street artist:The Orlons,774rETzrFwA4OMbKzwNDrD,2,2005-08-03
36,South Street,The Orlons,1963,track:South Street artist:The Orlons,7duagRmCtve6vtHCwhtf1i,1,1964-01-01
36,South Street,The Orlons,1963,track:South Street artist:The Orlons,0HGezvfo2nCXmdoSL3tr1z,0,2005-01-01
37,Days of Wine and Roses,Henry Mancini,1963,track:Days of Wine and Roses artist:Henry Mancini,2sWRC12vYVTHjdTD2WOE4v,28,2000-09-14
37,Days of Wine and Roses,Henry Mancini,1963,track:Days of Wine and Roses artist:Henry Mancini,1UkXfrZXEWU3SF0ZIi6sRo,5,2021-04-30
37,Days of Wine and Roses,Henry Mancini,1963,track:Days of Wine and Roses artist:Henry Mancini,4pzh0gTcdwTaExRgU6uLgL,18,1958
37,Days of Wine and Roses,Henry Mancini,1963,track:Days of Wine and Roses artist:Henry Mancini,5MxEMsQxIPVnJE4ozhUTgr,17,1996-01-01
37,Days of Wine and Roses,Henry Mancini,1963,track:Days of Wine and Roses artist:Henry Mancini,1ryvdWh8rFfMnhOMRAw2mV,15,2019-12-24
38,The Monkey Time,Major Lance,1963,track:The Monkey Time artist:Major Lance,6FR1i5g41rMtTSoCK6wQZc,31,1995-02-27
38,The Monkey Time,Major Lance,1963,track:The Monkey Time artist:Major Lance,0VtvetMMdBu88MbUeM5YnL,24,2000-09-05
38,The Monkey Time,Major Lance,1963,track:The Monkey Time artist:Major Lance,4xEogH4ggdbZnGtJqnJm1Q,19,2014-08-18
38,The Monkey Time,Major Lance,1963,track:The Monkey Time artist:Major Lance,151YrnjpPIQGlMYSCOVRqg,2,2019-08-23
38,The Monkey Time,Major Lance,1963,track:The Monkey Time artist:Major Lance,6MA0NwqN8V48fwnvbSlODX,1,1995-06-27
39,Candy Girl,The Four Seasons,1963,track:Candy Girl artist:The Four Seasons,4AFLFG6pyvhBLC37FbDwc2,35,2003-01-14
39,Candy Girl,The Four Seasons,1963,track:Candy Girl artist:The Four Seasons,0IGTfJZSgseqOxK4dsAbRl,28,1963-03-01
39,Candy Girl,The Four Seasons,1963,track:Candy Girl artist:The Four Seasons,0pQBk550WHHVS9NpdKm2h9,19,2007-06-04
39,Candy Girl,The Four Seasons,1963,track:Candy Girl artist:The Four Seasons,1E76x9IjlmHanrHE3k6Oh7,12,2006-09-12
39,Candy Girl,The Four Seasons,1963,track:Candy Girl artist:The Four Seasons,6yHgZUDePwwLpRY95tix9i,4,2012-10-01
40,Sugar Shack,Jimmy Gilmer and the Fireballs,1963,track:Sugar Shack artist:Jimmy Gilmer and the Fireballs,7g0RYi9itCZ1NqmE1h6RLp,48,2009-10-01
41,Still,Bill Anderson,1963,track:Still artist:Bill Anderson,0Q7eey8NSPQEQ3ol75UAAx,43,2006-01-01
41,Still,Bill Anderson,1963,track:Still artist:Bill Anderson,77cAX9YNjWeMVnIbxqmXCQ,27,1996-10-29
41,Still,Bill Anderson,1963,track:Still artist:Bill Anderson,0IMjabG3vIphDxJ9Y9MxYa,10,2016-10-28
41,Still,Bill Anderson,1963,track:Still artist:Bill Anderson,7L8LgOrURx16HotW1ROUk4,18,2006-01-01
41,Still,Bill Anderson,1963,track:Still artist:Bill Anderson,7w3Hr57tiVX1aFNZcKkuXI,7,2000-01-01
42,Blue on Blue,Bobby Vinton,1963,track:Blue on Blue artist:Bobby Vinton,5n6zROqnqMtYXfQ2vazEaz,36,1962
42,Blue on Blue,Bobby Vinton,1963,track:Blue on Blue artist:Bobby Vinton,3i66fGEvT9cz6zEi8sezOq,25,1991-09-03
42,Blue on Blue,Bobby Vinton,1963,track:Blue on Blue artist:Bobby Vinton,5CUlXjt8AAc9wulPCYUMw7,15,1964
