Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Shadow Dancing,Andy Gibb,1978,track:Shadow Dancing artist:Andy Gibb,3unwRUV5qbjMmH3NJtaODy,47,1978-04-04
1,Shadow Dancing,Andy Gibb,1978,track:Shadow Dancing artist:Andy Gibb,7LygYMFIgZPxCUvBsifiAk,0,2021-05-08
1,Shadow Dancing,Andy Gibb,1978,track:Shadow Dancing artist:Andy Gibb,4ZhzKthlFJNx2dbMojFH3a,42,2020-07-24
1,Shadow Dancing,Andy Gibb,1978,track:Shadow Dancing artist:Andy Gibb,1oTBbWCBV2lbcYHUw9L8XM,22,2018-04-13
2,Night Fever,Bee Gees,1978,track:Night Fever artist:Bee Gees,2cX2coZS1PYBfPs8wgbdWE,79,2020-11-20
2,Night Fever,Bee Gees,1978,track:Night Fever artist:Bee Gees,0qemIQjSxcKyf42VPfZnfa,71,2020-11-20
2,Night Fever,Bee Gees,1978,track:Night Fever artist:Bee Gees,3ZP18us6p6LHOZMG1LLUjF,73,2020-11-20
2,Night Fever,Bee Gees,1978,track:Night Fever artist:Bee Gees,7oHJmFzNR0G4QQmKmxEcba,0,2021-05-08
2,Night Fever,Bee Gees,1978,track:Night Fever artist:Bee Gees,7eHuB4bGIv9IkjPbOvy2Xt,2,2021-05-07
3,You Light Up My Life,Debby Boone,1978,track:You Light Up My Life artist:Debby Boone,3dFR132gzO8jxD57R2gid3,58,1977-07-01
3,You Light Up My Life,Debby Boone,1978,track:You Light Up My Life artist:Debby Boone,4HILY6mClUBNfAIToPovs5,29,1990-03-12
3,You Light Up My Life,Debby Boone,1978,track:You Light Up My Life artist:Debby Boone,54IZc8naTIT5BhyQgC4u39,20,1977-07-01
3,You Light Up My Life,Debby Boone,1978,track:You Light Up My Life artist:Debby Boone,6kfOrUih3DhChZwVE0b3yy,14,2001-04-03
3,You Light Up My Life,Debby Boone,1978,track:You Light Up My Life artist:Debby Boone,0q7fhsaZMwAbB9aPwqJJ64,16,2013-09-24
4,Stayin  Alive,Bee Gees,1978,track:Stayin  Alive artist:Bee Gees,5ubvP9oKmxLUVq506fgLhk,77,2020-11-20
4,Stayin  Alive,Bee Gees,1978,track:Stayin  Alive artist:Bee Gees,4UDmDIqJIbrW0hMBQMFOsM,69,1977-12-13
4,Stayin  Alive,Bee Gees,1978,track:Stayin  Alive artist:Bee Gees,3mRM4NM8iO7UBqrSigCQFH,68,1979-01-01
