Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,"Sugar, Sugar",The Archies,1969,"track:Sugar, Sugar artist:The Archies",3iSws76HjaU7k49EqJVTfF,67,2007-11-07
1,"Sugar, Sugar",The Archies,1969,"track:Sugar, Sugar artist:The Archies",6MTd61g9zq6CB1FnJydjEb,64,1969-11-14
1,"Sugar, Sugar",The Archies,1969,"track:Sugar, Sugar artist:The Archies",4GAI8BxeMgrvhZNEU59UfR,59,2007-01-01
1,"Sugar, Sugar",The Archies,1969,"track:Sugar, Sugar artist:The Archies",3joeQA8GGsVOf2lfgsGAtq,53,1969-02-15
1,"Sugar, Sugar",The Archies,1969,"track:Sugar, Sugar artist:The Archies",6l5D1WC6kR5cxaUOEyCGvs,51,1968-01-15
2,Aquarius/Let the Sunshine In,The 5th Dimension,1969,track:Aquarius/Let the Sunshine In artist:The 5th Dimension,0HZlND4giwzgolBpaNIRGV,59,1969
2,Aquarius/Let the Sunshine In,The 5th Dimension,1969,track:Aquarius/Let the Sunshine In artist:The 5th Dimension,4z7TuXkZm79m9vkPklnuqu,48,2011-03-15
2,Aquarius/Let the Sunshine In,The 5th Dimension,1969,track:Aquarius/Let the Sunshine In artist:The 5th Dimension,3wu9uLjDQnqNiNPh7AxcDM,38,1972
2,Aquarius/Let the Sunshine In,The 5th Dimension,1969,track:Aquarius/Let the Sunshine In artist:The 5th Dimension,5wZ6WkbxNJoKEPu7L4dIex,34,2001-10-02
2,Aquarius/Let the Sunshine In,The 5th Dimension,1969,track:Aquarius/Let the Sunshine In artist:The 5th Dimension,3OQJESR29iahOFOvLYCB9E,29,2004-01-26
3,I Can t Get Next to You,The Temptations,1969,track:I Can t Get Next to You artist:The Temptations,6aL6pPBaTMGgM558mplSnj,54,1969-01-01
3,I Can t Get Next to You,The Temptations,1969,track:I Can t Get Next to You artist:The Temptations,6miaxamGuMKUwqmSebmks1,25,2005-01-11
3,I Can t Get Next to You,The Temptations,1969,track:I Can t Get Next to You artist:The Temptations,6W4IxRN3PslLbPedrb4HmR,21,2001
3,I Can t Get Next to You,The Temptations,1969,track:I Can t Get Next to You artist:The Temptations,3NhhULLXk0H8Gxq5iNLNGw,19,2003-01-01
3,I Can t Get Next to You,The Temptations,1969,track:I Can t Get Next to You artist:The Temptations,0qAhlvhDhSV4f7lv0Ktygk,18,2008-09-23
4,Honky Tonk Women,The Rolling Stones,1969,track:Honky Tonk Women artist:The Rolling Stones,3RZMzCvYsmJ0u2ioKTOsmJ,62,1971-12-20
4,Honky Tonk Women,The Rolling Stones,1969,track:Honky Tonk Women artist:The Rolling Stones,3fnPv1LRMxENr63afVhaz1,60,2019-11-29
4,Honky Tonk Women,The Rolling Stones,1969,track:Honky Tonk Women artist:The Rolling Stones,4z7OCDAAIZxfzQ6qyUSx1O,40,1969-09-12
4,Honky Tonk Women,The Rolling Stones,1969,track:Honky Tonk Women artist:The Rolling Stones,3H6ZgktntZd2oCinY84HYT,38,2005-02-28
4,Honky Tonk Women,The Rolling Stones,1969,track:Honky Tonk Women artist:The Rolling Stones,4vGmdNInQ0n8oNIKn0HR0l,27,1970-09-04
5,Everyday People,Sly and the Family Stone,1969,track:Everyday People artist:Sly and the Family Stone,7lL2lMWNtzOcf5HnEudNgn,63,1999-10-08
5,Everyday People,Sly and the Family Stone,1969,track:Everyday People artist:Sly and the Family Stone,4ZVZBc5xvMyV3WzWktn8i7,65,1969-05-03
5,Everyday People,Sly and the Family Stone,1969,track:Everyday People artist:Sly and the Family Stone,4NvT0iWmfUKZSqddrm7rzL,0,2021-05-07
5,Everyday People,Sly and the Family Stone,1969,track:Everyday People artist:Sly and the Family Stone,1orD9IAKp9MotxkDEhl6Mr,38,2002
5,Everyday People,Sly and the Family Stone,1969,track:Everyday People artist:Sly and the Family Stone,7vwpuSzl2ME9NkpZUzw8Wj,25,1970-11-21
6,Dizzy,Tommy Roe,1969,track:Dizzy artist:Tommy Roe,5LvIl1VHaqtCJJXwrB8QR9,47,2001-01-01
6,Dizzy,Tommy Roe,1969,track:Dizzy artist:Tommy Roe,3jJKKhg0t4HpdfNDyGiZDy,35,1993-01-01
6,Dizzy,Tommy Roe,1969,track:Dizzy artist:Tommy Roe,5ldnzgEs11hKG0fRXp5PZc,6,1988
6,Dizzy,Tommy Roe,1969,track:Dizzy artist:Tommy Roe,2dJYou9YPhPTfPib3mpW0U,4,2015-09-04
6,Dizzy,Tommy Roe,1969,track:Dizzy artist:Tommy Roe,7ktRvT2sbdbuatepurmmKP,1,1981
7,Hot Fun in the Summertime,Sly and the Family Stone,1969,track:Hot Fun in the Summertime artist:Sly and the Family Stone,4t6NQkpUmvpvLDCkl3XuwA,50,1970-11-21
7,Hot Fun in the Summertime,Sly and the Family Stone,1969,track:Hot Fun in the Summertime artist:Sly and the Family Stone,2MXzTtEKUDlfZg8yL6g9gm,45,2002
7,Hot Fun in the Summertime,Sly and the Family Stone,1969,track:Hot Fun in the Summertime artist:Sly and the Family Stone,4LYnr8pdqwkJpTVbudqQG7,22,2013-08-23
7,Hot Fun in the Summertime,Sly and the Family Stone,1969,track:Hot Fun in the Summertime artist:Sly and the Family Stone,66q615JJs208CVBAObvsem,7,1998-01-05
7,Hot Fun in the Summertime,Sly and the Family Stone,1969,track:Hot Fun in the Summertime artist:Sly and the Family Stone,202jP36fGNsnm8UnfuYswE,5,2011-08-16
8,I ll Never Fall in Love Again,Tom Jones,1969,track:I ll Never Fall in Love Again artist:Tom Jones,70wRitifPn1bC1FGjOrFwN,53,1967-01-01
8,I ll Never Fall in Love Again,Tom Jones,1969,track:I ll Never Fall in Love Again artist:Tom Jones,2xPcEcrEq0KkJWVhRHl54A,33,2006-01-01
8,I ll Never Fall in Love Again,Tom Jones,1969,track:I ll Never Fall in Love Again artist:Tom Jones,6jkBBKZAwgaIYCNg9raBOa,31,1997-10-13
8,I ll Never Fall in Love Again,Tom Jones,1969,track:I ll Never Fall in Love Again artist:Tom Jones,2NvhpByFQ5Wi7yw3H42rAc,22,1969-11-01
8,I ll Never Fall in Love Again,Tom Jones,1969,track:I ll Never Fall in Love Again artist:Tom Jones,08q8E50HBRLtqrgkCQMsTt,20,2000-02-08
9,Build Me Up Buttercup,The Foundations,1969,track:Build Me Up Buttercup artist:The Foundations,6sPOmDulFtLzfX25zICNrC,75,1968-01-01
9,Build Me Up Buttercup,The Foundations,1969,track:Build Me Up Buttercup artist:The Foundations,5NgdrtTRqLiT6G3CNvdr6T,48,2004
9,Build Me Up Buttercup,The Foundations,1969,track:Build Me Up Buttercup artist:The Foundations,3jOcxAHwrs4zNFTemYfrHK,41,2021-01-21
9,Build Me Up Buttercup,The Foundations,1969,track:Build Me Up Buttercup artist:The Foundations,6aPnjn4DISFe7Dou4NZOuK,37,1998
9,Build Me Up Buttercup,The Foundations,1969,track:Build Me Up Buttercup artist:The Foundations,0oSa08MRuiEYBUfAxwYzTt,31,2018-10-19
10,Crimson and Clover,Tommy James and the Shondells,1969,track:Crimson and Clover artist:Tommy James and the Shondells,1vXuYPpkLjn1v06E2EsWQY,53,2002-06-04
10,Crimson and Clover,Tommy James and the Shondells,1969,track:Crimson and Clover artist:Tommy James and the Shondells,6FEKEO3y7QFcMwoGeR0GtU,55,1989
10,Crimson and Clover,Tommy James and the Shondells,1969,track:Crimson and Clover artist:Tommy James and the Shondells,1qTfHUVPsZTnrmvwQrAQdW,53,1969
10,Crimson and Clover,Tommy James and the Shondells,1969,track:Crimson and Clover artist:Tommy James and the Shondells,5jfgilRtwvpSfZyKkqIGNW,44,1969-01-01
10,Crimson and Clover,Tommy James and the Shondells,1969,track:Crimson and Clover artist:Tommy James and the Shondells,6cIDVH5RzPWdVi6LEQIO3a,20,2017-03-17
11,One,Three Dog Night,1969,track:One artist:Three Dog Night,4ME2YQNThxEW63fxojzHvN,53,1968-01-01
11,One,Three Dog Night,1969,track:One artist:Three Dog Night,4KkGTqja19AHqItq3XBV3C,50,1982-01-01
11,One,Three Dog Night,1969,track:One artist:Three Dog Night,0TGKBG5wK1ZGSACf6uso3H,45,1993-12-07
11,One,Three Dog Night,1969,track:One artist:Three Dog Night,4zc1zQ9YQAlkxsJQsBFI3L,27,2004-01-01
11,One,Three Dog Night,1969,track:One artist:Three Dog Night,06pwsQurRPEEG8P6aXzoAJ,26,2004-01-01
12,Crystal Blue Persuasion,Tommy James and the Shondells,1969,track:Crystal Blue Persuasion artist:Tommy James and the Shondells,6FXwTBdpv4wD0G0Sz3Wxn4,49,1989
12,Crystal Blue Persuasion,Tommy James and the Shondells,1969,track:Crystal Blue Persuasion artist:Tommy James and the Shondells,0aD8W0ChzDgEKpB1zsJ8zv,52,1969-01-01
12,Crystal Blue Persuasion,Tommy James and the Shondells,1969,track:Crystal Blue Persuasion artist:Tommy James and the Shondells,6NWD6siQErobvmydHcmhCw,44,1969
12,Crystal Blue Persuasion,Tommy James and the Shondells,1969,track:Crystal Blue Persuasion artist:Tommy James and the Shondells,3Oik6mNxcMarzlnlkhpenk,38,2002-06-04
12,Crystal Blue Persuasion,Tommy James and the Shondells,1969,track:Crystal Blue Persuasion artist:Tommy James and the Shondells,0XViaWEcZQvtQWnMU71GW1,8,2021-02-05
13,Hair,The Cowsills,1969,track:Hair artist:The Cowsills,5pjlEqTAOq1snQlcSMgF14,37,1988-01-01
13,Hair,The Cowsills,1969,track:Hair artist:The Cowsills,1FjHbC6PIXyQlxlCIFGMsM,28,2001-01-01
13,Hair,The Cowsills,1969,track:Hair artist:The Cowsills,5FDiFeDmaJOVFknfgPLi73,9,2019-07-23
13,Hair,The Cowsills,1969,track:Hair artist:The Cowsills,0vJPoBfIgwAwLwH4KCPLNF,8,1969-01-01
13,Hair,The Cowsills,1969,track:Hair artist:The Cowsills,1LKPYuJXIK8r6CJYThCZEU,29,2007-12-23
14,Too Busy Thinking About My Baby,Marvin Gaye,1969,track:Too Busy Thinking About My Baby artist:Marvin Gaye,0EQCaQzKJVCXkwSiQZUVHP,46,1969-04-30
14,Too Busy Thinking About My Baby,Marvin Gaye,1969,track:Too Busy Thinking About My Baby artist:Marvin Gaye,5HxahEtv5FWfFWTG581Xxs,20,1999-01-01
14,Too Busy Thinking About My Baby,Marvin Gaye,1969,track:Too Busy Thinking About My Baby artist:Marvin Gaye,2DYlJCuCgaqweHVmqTiHRF,20,1983-08-22
