Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Thrift Shop,Macklemore & Ryan Lewis  ,2013,track:Thrift Shop artist:Macklemore & Ryan Lewis  ,37rKwjBHaZurlyPYy3Nqvz,55,2012-10-09
1,Thrift Shop,Macklemore & Ryan Lewis  ,2013,track:Thrift Shop artist:Macklemore & Ryan Lewis  ,3wMtW7OyslemHe5Ft5sNyA,30,2013-04-29
2,Blurred Lines,Robin Thicke  ,2013,track:Blurred Lines artist:Robin Thicke  ,0n4bITAu0Y0nigrz3MFJMb,75,2013-01-01
2,Blurred Lines,Robin Thicke  ,2013,track:Blurred Lines artist:Robin Thicke  ,3VZcqfIOHrpNBLznewNAIq,0,2021-05-11
2,Blurred Lines,Robin Thicke  ,2013,track:Blurred Lines artist:Robin Thicke  ,5PUvinSo4MNqW7vmomGRS7,57,2013-01-01
2,Blurred Lines,Robin Thicke  ,2013,track:Blurred Lines artist:Robin Thicke  ,1Mcvh7MbbjIoU6JYqSHq0l,32,2013-01-01
2,Blurred Lines,Robin Thicke  ,2013,track:Blurred Lines artist:Robin Thicke  ,7dZ1wGmF44ga4fMiS1iyBR,38,2013-01-01
3,Radioactive,Imagine Dragons,2013,track:Radioactive artist:Imagine Dragons,4G8gkOterJn0Ywt6uhqbhp,72,2012-09-04
3,Radioactive,Imagine Dragons,2013,track:Radioactive artist:Imagine Dragons,69yfbpvmkIaB10msnKT7Q5,69,2014-01-01
3,Radioactive,Imagine Dragons,2013,track:Radioactive artist:Imagine Dragons,58rFzMvW9kxNwMtGTgBQoP,61,2012-09-04
3,Radioactive,Imagine Dragons,2013,track:Radioactive artist:Imagine Dragons,7ukrAoAILpGPHaZ9uYmNL0,47,2013-01-01
3,Radioactive,Imagine Dragons,2013,track:Radioactive artist:Imagine Dragons,5e3HJBYbAVb83D85z8k60X,29,2014-01-01
4,Harlem Shake,Baauer,2013,track:Harlem Shake artist:Baauer,01XFgRZfZI7oBagNf1Loml,59,2013-02-12
5,Can t Hold Us,Macklemore & Ryan Lewis  ,2013,track:Can t Hold Us artist:Macklemore & Ryan Lewis  ,3bidbhpOYeV4knp8AIu8Xn,84,2012-10-09
5,Can t Hold Us,Macklemore & Ryan Lewis  ,2013,track:Can t Hold Us artist:Macklemore & Ryan Lewis  ,4FQDZwcvvXpqpPMquZ6qTV,40,2013-04-29
6,Mirrors,Justin Timberlake,2013,track:Mirrors artist:Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,80,2013-03-15
6,Mirrors,Justin Timberlake,2013,track:Mirrors artist:Justin Timberlake,6ToFxXRBtl5TJFEyIoYK3f,64,2013-02-11
6,Mirrors,Justin Timberlake,2013,track:Mirrors artist:Justin Timberlake,5oUnVKzkdNTaLtn4EnJjEP,32,2019-04-11
6,Mirrors,Justin Timberlake,2013,track:Mirrors artist:Justin Timberlake,6Ffur3eTvi1KhHwu7b9TQd,22,2017-02-03
7,Just Give Me a Reason,Pink  ,2013,track:Just Give Me a Reason artist:Pink  ,1SoXUDpHcBAJLFL6XIxlwo,1,2013-05-31
8,When I Was Your Man,Bruno Mars,2013,track:When I Was Your Man artist:Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,84,2012-12-07
8,When I Was Your Man,Bruno Mars,2013,track:When I Was Your Man artist:Bruno Mars,4tLihrsL9WMgvI0n9R2bFS,46,2012-12-10
8,When I Was Your Man,Bruno Mars,2013,track:When I Was Your Man artist:Bruno Mars,4uywyhbWHLSQIV6K3EP0kK,28,2021-03-12
8,When I Was Your Man,Bruno Mars,2013,track:When I Was Your Man artist:Bruno Mars,4YM6GaJ5AZhfSHnVryvgL2,35,2021-04-09
9,Cruise,Florida Georgia Line  ,2013,track:Cruise artist:Florida Georgia Line  ,0i5el041vd6nxrGEU8QRxy,73,2012-01-01
9,Cruise,Florida Georgia Line  ,2013,track:Cruise artist:Florida Georgia Line  ,0jHSdjxn9LfzNL0WkDu93W,57,2013-01-01
9,Cruise,Florida Georgia Line  ,2013,track:Cruise artist:Florida Georgia Line  ,2z8OXShNGUgRitHyO3GuYG,48,2013-01-01
9,Cruise,Florida Georgia Line  ,2013,track:Cruise artist:Florida Georgia Line  ,5BhsEd82G0Mnim0IUH6xkT,58,2012-01-01
9,Cruise,Florida Georgia Line  ,2013,track:Cruise artist:Florida Georgia Line  ,7amkWxIK2pZFHd9Ao0UG0o,45,2013-01-01
10,Roar,Katy Perry,2013,track:Roar artist:Katy Perry,6F5c58TMEs1byxUstkzVeM,74,2013-10-18
10,Roar,Katy Perry,2013,track:Roar artist:Katy Perry,27tNWlhdAryQY04Gb2ZhUI,74,2013-01-01
10,Roar,Katy Perry,2013,track:Roar artist:Katy Perry,3sAIY2jtHpUHKfwDSSVgMM,38,2013-01-01
10,Roar,Katy Perry,2013,track:Roar artist:Katy Perry,0gg44OiTgFq3darGFJwhy4,16,2019-02-01
10,Roar,Katy Perry,2013,track:Roar artist:Katy Perry,3kiHQWq4XkPIutMtm2dE7z,29,2021-03-12
11,Locked Out of Heaven,Bruno Mars,2013,track:Locked Out of Heaven artist:Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,84,2012-12-07
11,Locked Out of Heaven,Bruno Mars,2013,track:Locked Out of Heaven artist:Bruno Mars,5WlVx0a6VedSJ60JFYpRBp,57,2013-01-21
