Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Look Away,Chicago,1989,track:Look Away artist:Chicago,2dEVFDQ9Z9Gyl73yhoKl65,52,1988-06-20
1,Look Away,Chicago,1989,track:Look Away artist:Chicago,5VpJrXw5GRP0tSFXAzrRM5,41,2005-01-25
1,Look Away,Chicago,1989,track:Look Away artist:Chicago,7gIRg2c75qTMG6mnQ9SbTf,28,1988-06-20
1,Look Away,Chicago,1989,track:Look Away artist:Chicago,5FoeE0CWMs0CbX0udYutDS,28,2002-07-02
1,Look Away,Chicago,1989,track:Look Away artist:Chicago,2qlrAiTILZThyoDubVlQy4,21,2016-12-30
2,My Prerogative,Bobby Brown,1989,track:My Prerogative artist:Bobby Brown,0v9kGNjkKdQUdDoBIuiph4,59,1988-01-01
2,My Prerogative,Bobby Brown,1989,track:My Prerogative artist:Bobby Brown,1qT8Evm2p2jfVIq52G3wVs,32,2002-01-01
2,My Prerogative,Bobby Brown,1989,track:My Prerogative artist:Bobby Brown,6wf1ljcWMX3MMWToPHkiFX,28,2009-01-01
2,My Prerogative,Bobby Brown,1989,track:My Prerogative artist:Bobby Brown,12FhjuWkAsTWU0B1LnbKcq,27,1988-06-20
2,My Prerogative,Bobby Brown,1989,track:My Prerogative artist:Bobby Brown,5xolIG4vdL7iSryt1xbMsk,24,2006-01-01
3,Every Rose Has Its Thorn,Poison,1989,track:Every Rose Has Its Thorn artist:Poison,43GS3mtezoIFiuIZCLLiDY,72,1988-03-21
3,Every Rose Has Its Thorn,Poison,1989,track:Every Rose Has Its Thorn artist:Poison,5qaSekPPKHIEA1Yn0qkCaC,50,1988-05-03
3,Every Rose Has Its Thorn,Poison,1989,track:Every Rose Has Its Thorn artist:Poison,2IJzqbcbQZjcca53yGkX7t,50,2006-01-01
3,Every Rose Has Its Thorn,Poison,1989,track:Every Rose Has Its Thorn artist:Poison,6KzyDchhp9iYwhcHVCFyQ5,39,2011-01-01
3,Every Rose Has Its Thorn,Poison,1989,track:Every Rose Has Its Thorn artist:Poison,1QPV49Apl6ycgkPQ0oyutv,46,2000-01-01
4,Straight Up,Paula Abdul,1989,track:Straight Up artist:Paula Abdul,5xl5582IihbEZAnfj0xyso,63,1988-01-01
4,Straight Up,Paula Abdul,1989,track:Straight Up artist:Paula Abdul,0leaVjBZ7xvvdoTDnMC7RQ,40,2000-01-01
4,Straight Up,Paula Abdul,1989,track:Straight Up artist:Paula Abdul,4h3cnCK9KnbrTfhQoTkuEj,35,2007-01-01
4,Straight Up,Paula Abdul,1989,track:Straight Up artist:Paula Abdul,50UWuJ9gl5aNBt8TMe8mDv,21,2008-01-01
4,Straight Up,Paula Abdul,1989,track:Straight Up artist:Paula Abdul,4I1OQKiDzyh3Y1dOq45gQi,25,1990-01-01
5,Miss You Much,Janet Jackson,1989,track:Miss You Much artist:Janet Jackson,4r5VaK6H1bq0cTGPMTN97Z,49,1989-09-19
5,Miss You Much,Janet Jackson,1989,track:Miss You Much artist:Janet Jackson,0SF5HP8YBKcPAKQQgQxURJ,24,2010-08-31
5,Miss You Much,Janet Jackson,1989,track:Miss You Much artist:Janet Jackson,7MF8W1aZbgkz8yqCsFEaU7,23,1995-10-10
5,Miss You Much,Janet Jackson,1989,track:Miss You Much artist:Janet Jackson,4xmxUya0CGf6sd8Fl6WTPC,15,1990-03-21
5,Miss You Much,Janet Jackson,1989,track:Miss You Much artist:Janet Jackson,06XXUzUByvTOVW1136hk12,13,1990-03-21
6,Cold Hearted,Paula Abdul,1989,track:Cold Hearted artist:Paula Abdul,6jrp8qBMJO6vhAeYVAsdk9,54,1988-01-01
6,Cold Hearted,Paula Abdul,1989,track:Cold Hearted artist:Paula Abdul,4bczJ3GBiORXUoeJ1rdXV4,38,2000-01-01
