Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Walk Like An Egyptian,The Bangles,1987,track:Walk Like An Egyptian artist:The Bangles,1Jwc3ODLQxtbnS8M9TflSP,63,2004
1,Walk Like An Egyptian,The Bangles,1987,track:Walk Like An Egyptian artist:The Bangles,5L6HNuXN71bfeuKXYtRasF,55,1986
1,Walk Like An Egyptian,The Bangles,1987,track:Walk Like An Egyptian artist:The Bangles,1gb5sUe1CuRBuT8twq8uhw,47,2010-02-26
1,Walk Like An Egyptian,The Bangles,1987,track:Walk Like An Egyptian artist:The Bangles,0Ypd9MlyFz5OLQiZDFWnpP,33,2009-01-16
1,Walk Like An Egyptian,The Bangles,1987,track:Walk Like An Egyptian artist:The Bangles,3hCfjQkGf5wxWOj83oqSjF,28,2014-03-03
2,Alone,Heart,1987,track:Alone artist:Heart,54b8qPFqYqIndfdxiLApea,73,1987-06-06
2,Alone,Heart,1987,track:Alone artist:Heart,0h17TpfCKbbib1J37Qgj7r,36,2000-01-01
2,Alone,Heart,1987,track:Alone artist:Heart,33ZKu0Fw2eO762IlZs4qoq,22,2021-03-27
2,Alone,Heart,1987,track:Alone artist:Heart,6cYBNJygD0bqVcC0so57db,24,2016-06-17
2,Alone,Heart,1987,track:Alone artist:Heart,6VlbfJy0zKeJHEeSrPmEeI,26,2000-01-01
3,Shake You Down,Gregory Abbott,1987,track:Shake You Down artist:Gregory Abbott,7wQ9alB79WZb0F5gFLbxSh,55,1986-02-01
3,Shake You Down,Gregory Abbott,1987,track:Shake You Down artist:Gregory Abbott,1Ur9I61TLlJJDl6cSeAlXp,43,2010-02-26
3,Shake You Down,Gregory Abbott,1987,track:Shake You Down artist:Gregory Abbott,4RiagUUJVbGgQpo9S86Wn6,33,2001-08-08
3,Shake You Down,Gregory Abbott,1987,track:Shake You Down artist:Gregory Abbott,2G4rcAdGYuCMeR2PuXT8tG,22,2014-03-03
3,Shake You Down,Gregory Abbott,1987,track:Shake You Down artist:Gregory Abbott,3qAbfCq7l6uxYEVDYHKD9y,27,1986-02-01
4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,track:I Wanna Dance with Somebody (Who Loves Me) artist:Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,82,1987-06-02
4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,track:I Wanna Dance with Somebody (Who Loves Me) artist:Whitney Houston,084rSHN2xIfUrwShDgzk1Q,45,2012-11-12
4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,track:I Wanna Dance with Somebody (Who Loves Me) artist:Whitney Houston,30JNeU9pBEtb8GBB7bpm5F,32,2014-03-03
4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,track:I Wanna Dance with Somebody (Who Loves Me) artist:Whitney Houston,1V3EGOpwOHo5auReR2QjRJ,36,2018-03-16
4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,track:I Wanna Dance with Somebody (Who Loves Me) artist:Whitney Houston,3MC5BaCqdfmFJyy1WLPwNt,26,2018-04-10
5,Nothing s Gonna Stop Us Now,Starship,1987,track:Nothing s Gonna Stop Us Now artist:Starship,3X7uFMzJrEE0sxn62qd8Ch,76,1987-07-27
5,Nothing s Gonna Stop Us Now,Starship,1987,track:Nothing s Gonna Stop Us Now artist:Starship,1bQmLTr9EKYbYeYl0bJ80g,23,2019-02-01
5,Nothing s Gonna Stop Us Now,Starship,1987,track:Nothing s Gonna Stop Us Now artist:Starship,6Yl4IHeVsFnWUtB87JEOMS,18,1991-05-14
5,Nothing s Gonna Stop Us Now,Starship,1987,track:Nothing s Gonna Stop Us Now artist:Starship,4gweusCceVbUr3aIIh0lL0,19,2020-04-03
5,Nothing s Gonna Stop Us Now,Starship,1987,track:Nothing s Gonna Stop Us Now artist:Starship,1wG0gnbnxJbgrVL5V1pTLB,16,2019-03-22
6,C est La Vie,Robbie Nevil,1987,track:C est La Vie artist:Robbie Nevil,7nx6bmfojpAW4SCwoZM13B,46,1986-11-01
6,C est La Vie,Robbie Nevil,1987,track:C est La Vie artist:Robbie Nevil,6Ce9ItNCpk2PkAMq5v6EEV,37,1998
6,C est La Vie,Robbie Nevil,1987,track:C est La Vie artist:Robbie Nevil,3PBR97SPaK9qhmrL2BS125,22,2015-06-16
7,Here I Go Again,Whitesnake,1987,track:Here I Go Again artist:Whitesnake,1qOU8KzFifXE9YrgjVwYvc,65,1987-04-07
