Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Hold On,Wilson Phillips,1990,track:Hold On artist:Wilson Phillips,4VZDv8sASBS8UruUBGTFdk,68,1990-05-08
1,Hold On,Wilson Phillips,1990,track:Hold On artist:Wilson Phillips,6ZEH41nhWFoVbNZxHb24Ji,53,2000-05-23
1,Hold On,Wilson Phillips,1990,track:Hold On artist:Wilson Phillips,3HrFpyMrgElDMeHh64yF7F,0,2021-05-07
1,Hold On,Wilson Phillips,1990,track:Hold On artist:Wilson Phillips,2VG13MY2u1bZ9rLdq07UXG,0,2021-05-07
1,Hold On,Wilson Phillips,1990,track:Hold On artist:Wilson Phillips,0KGwmvkpQHlbUa2V7iCM0y,27,2011-01-01
2,It Must Have Been Love,Roxette,1990,track:It Must Have Been Love artist:Roxette,6kvoHl80mfCVTv7XnZkjQn,75,1990-05-20
2,It Must Have Been Love,Roxette,1990,track:It Must Have Been Love artist:Roxette,6qB7YcFpeBEQa0D6QO482y,65,1995-10-23
2,It Must Have Been Love,Roxette,1990,track:It Must Have Been Love artist:Roxette,1kAJFyicakML1Bjd3Tqt1B,55,1996-12-02
2,It Must Have Been Love,Roxette,1990,track:It Must Have Been Love artist:Roxette,0U0mMRtYifdTaRltbemBee,33,2011-07-26
2,It Must Have Been Love,Roxette,1990,track:It Must Have Been Love artist:Roxette,4tNxgaOoOc03uNcY2hEPGS,25,1986
3,Nothing Compares 2 U,Sinéad O'Connor,1990,track:Nothing Compares 2 U artist:Sinéad O'Connor,3nvuPQTw2zuFAVuLsC9IYQ,72,1990-07-01
3,Nothing Compares 2 U,Sinéad O'Connor,1990,track:Nothing Compares 2 U artist:Sinéad O'Connor,6QYH8cjdC23Qt2HT4UtycH,50,1997-11-10
3,Nothing Compares 2 U,Sinéad O'Connor,1990,track:Nothing Compares 2 U artist:Sinéad O'Connor,0s4iYgAV4SZF1Xli9PmE74,24,2013-01-01
3,Nothing Compares 2 U,Sinéad O'Connor,1990,track:Nothing Compares 2 U artist:Sinéad O'Connor,0T6E05LYGjmsExY3IjeIm7,22,2008-01-01
3,Nothing Compares 2 U,Sinéad O'Connor,1990,track:Nothing Compares 2 U artist:Sinéad O'Connor,4ODlcwrvhKWRlG6yMeX27r,29,1990-07-01
4,Poison,Bell Biv DeVoe,1990,track:Poison artist:Bell Biv DeVoe,6m59VvDUi0UQsB2eZ9wVbH,71,1990-01-01
4,Poison,Bell Biv DeVoe,1990,track:Poison artist:Bell Biv DeVoe,0RnDu3eYJqbFKz6MHv2ajd,51,2002-01-01
4,Poison,Bell Biv DeVoe,1990,track:Poison artist:Bell Biv DeVoe,3za4VoYAHmJdJZb62AL2xL,9,2021-05-07
