Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Irreplaceable,Beyoncé,2007,track:Irreplaceable artist:Beyoncé,6RX5iL93VZ5fKmyvNXvF1r,72,2007-05-29
1,Irreplaceable,Beyoncé,2007,track:Irreplaceable artist:Beyoncé,1G7DcLzPnopdZjLkev0K4e,61,2006-09-04
1,Irreplaceable,Beyoncé,2007,track:Irreplaceable artist:Beyoncé,4tPuAry4g0EMJTQhG35yBg,31,2006-12-05
1,Irreplaceable,Beyoncé,2007,track:Irreplaceable artist:Beyoncé,6QNQwlvwsZSVx6ZfxLyYOi,41,2010-11-26
1,Irreplaceable,Beyoncé,2007,track:Irreplaceable artist:Beyoncé,1BKTisxMw0p2l55xvMWkpo,39,2007-05-29
2,Umbrella,Rihanna  ,2007,track:Umbrella artist:Rihanna  ,49FYlytm3dAAraYgpoJZux,81,2008-06-02
2,Umbrella,Rihanna  ,2007,track:Umbrella artist:Rihanna  ,2yPoXCs7BSIUrucMdK5PzV,66,2007-01-01
2,Umbrella,Rihanna  ,2007,track:Umbrella artist:Rihanna  ,113v1MA9MTShy98uCz37nO,55,2007-03-29
2,Umbrella,Rihanna  ,2007,track:Umbrella artist:Rihanna  ,0akeTLXxLSGzmKd0nWvAPE,33,2007-03-29
2,Umbrella,Rihanna  ,2007,track:Umbrella artist:Rihanna  ,2b15tXMkdnrTVmTxktq7Tq,38,2009-01-01
3,The Sweet Escape,Gwen Stefani  ,2007,track:The Sweet Escape artist:Gwen Stefani  ,66ZcOcouenzZEnzTJvoFmH,71,2006-01-01
3,The Sweet Escape,Gwen Stefani  ,2007,track:The Sweet Escape artist:Gwen Stefani  ,3a0eHWslVwADPe7XmRgUKM,0,2021-05-11
3,The Sweet Escape,Gwen Stefani  ,2007,track:The Sweet Escape artist:Gwen Stefani  ,35Skx2U9w9eBJ6aNhrHboM,0,2021-05-12
3,The Sweet Escape,Gwen Stefani  ,2007,track:The Sweet Escape artist:Gwen Stefani  ,6M1E2UmNaIlJatgloE7py5,2,2021-05-06
3,The Sweet Escape,Gwen Stefani  ,2007,track:The Sweet Escape artist:Gwen Stefani  ,64fSdRkaB7ksxI9suUGYmi,49,2006-01-01
