Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Physical,Olivia Newton-John,1982,track:Physical artist:Olivia Newton-John,3hVrI7snZMTmHCnbwME47u,52,1981-01-01
1,Physical,Olivia Newton-John,1982,track:Physical artist:Olivia Newton-John,5FFAqdNj7SAzVCOpPp3QZI,58,2007-09-18
1,Physical,Olivia Newton-John,1982,track:Physical artist:Olivia Newton-John,3FuL7jThtUAjneBm6puQNk,25,2002-02-05
1,Physical,Olivia Newton-John,1982,track:Physical artist:Olivia Newton-John,1da0oZXGivH9XjE8xwFEoz,21,2015-03-03
1,Physical,Olivia Newton-John,1982,track:Physical artist:Olivia Newton-John,2yT82AafNlbpU7EAZkMQbw,19,2008-01-01
2,Eye of the Tiger,Survivor,1982,track:Eye of the Tiger artist:Survivor,2KH16WveTQWT6KOG9Rg6e2,76,1985
2,Eye of the Tiger,Survivor,1982,track:Eye of the Tiger artist:Survivor,2HHtWyy5CgaQbC7XSoOb0e,74,1982
2,Eye of the Tiger,Survivor,1982,track:Eye of the Tiger artist:Survivor,64F1ojnPPiJiFZtYQtHB7r,58,2004-07-12
2,Eye of the Tiger,Survivor,1982,track:Eye of the Tiger artist:Survivor,0cKuO2BdECtbVQDCGx1dqa,55,2006
2,Eye of the Tiger,Survivor,1982,track:Eye of the Tiger artist:Survivor,156zRgKOtm3Q3e2XV6UYjy,57,2006-01-01
3,I Love Rock  n Roll,Joan Jett & The Blackhearts,1982,track:I Love Rock  n Roll artist:Joan Jett & The Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,74,1981-11-18
3,I Love Rock  n Roll,Joan Jett & The Blackhearts,1982,track:I Love Rock  n Roll artist:Joan Jett & The Blackhearts,4YqHi0soIGjgfRjIBO1cCm,44,2010-03-09
3,I Love Rock  n Roll,Joan Jett & The Blackhearts,1982,track:I Love Rock  n Roll artist:Joan Jett & The Blackhearts,388FJwumxAVThtlEiR06xz,37,1993-11-15
3,I Love Rock  n Roll,Joan Jett & The Blackhearts,1982,track:I Love Rock  n Roll artist:Joan Jett & The Blackhearts,689CSL6W1c4JdonfEB6q2L,32,1981-11-18
3,I Love Rock  n Roll,Joan Jett & The Blackhearts,1982,track:I Love Rock  n Roll artist:Joan Jett & The Blackhearts,4ZGPKMzNGHl08kkS44Mg6k,33,1981-11-18
5,Centerfold,The J. Geils Band,1982,track:Centerfold artist:The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,72,1981
5,Centerfold,The J. Geils Band,1982,track:Centerfold artist:The J. Geils Band,45tseiRk0tNNZwkejJGwJn,45,2011-01-01
5,Centerfold,The J. Geils Band,1982,track:Centerfold artist:The J. Geils Band,2KCHzneNOkZjY1dxP1kBY4,29,2008-01-01
5,Centerfold,The J. Geils Band,1982,track:Centerfold artist:The J. Geils Band,4Nfwdpfq2WIxtQ9buCC5qO,35,1988-01-01
5,Centerfold,The J. Geils Band,1982,track:Centerfold artist:The J. Geils Band,08i4CKPw2jo1DuJ9ih2JH4,23,2008-01-01
6,Don t You Want Me,The Human League,1982,track:Don t You Want Me artist:The Human League,3L7RtEcu1Hw3OXrpnthngx,74,1981
6,Don t You Want Me,The Human League,1982,track:Don t You Want Me artist:The Human League,0t3z4XTQNbdtMg3BnOsHkI,2,2021-04-27
6,Don t You Want Me,The Human League,1982,track:Don t You Want Me artist:The Human League,0xUhJ5DvqIpnNyiLW5CEmn,0,2021-05-11
6,Don t You Want Me,The Human League,1982,track:Don t You Want Me artist:The Human League,2s2woISapWlJ62gMrT1cdE,41,1981
6,Don t You Want Me,The Human League,1982,track:Don t You Want Me artist:The Human League,7zhtLp2V3lNXdllknAqbKk,35,1981
7,Jack & Diane,John Cougar,1982,track:Jack & Diane artist:John Cougar,43btz2xjMKpcmjkuRsvxyg,75,1982
7,Jack & Diane,John Cougar,1982,track:Jack & Diane artist:John Cougar,0PTo8phNKBaJZEminST2qv,31,2007-01-01
7,Jack & Diane,John Cougar,1982,track:Jack & Diane artist:John Cougar,6xrdxmGZnnpScIck7YxCnd,43,1997-01-01
7,Jack & Diane,John Cougar,1982,track:Jack & Diane artist:John Cougar,36EOcYNow01aDWo1eakSKJ,26,2010-01-01
7,Jack & Diane,John Cougar,1982,track:Jack & Diane artist:John Cougar,4jAdCvljed7Ih246KWUjRU,26,2004-10-19
8,Hurts So Good,John Cougar,1982,track:Hurts So Good artist:John Cougar,67eX1ovaHyVPUinMHeUtIM,71,1982
8,Hurts So Good,John Cougar,1982,track:Hurts So Good artist:John Cougar,5bdV3YXrlYSw1pwJIrEpF4,45,1997-01-01
8,Hurts So Good,John Cougar,1982,track:Hurts So Good artist:John Cougar,3hK3TbzaLvXiP3fdKDjyj5,24,2018-06-01
8,Hurts So Good,John Cougar,1982,track:Hurts So Good artist:John Cougar,3DLf7kcMcn8ZBCutwWEm7k,26,2004-10-19
9,Abracadabra,Steve Miller Band,1982,track:Abracadabra artist:Steve Miller Band,2E2ZVy2fxslpAUgbb4zu84,65,1982-01-01
9,Abracadabra,Steve Miller Band,1982,track:Abracadabra artist:Steve Miller Band,0fnTADkpDxvjA3v0Ss5bpb,53,2019-10-11
9,Abracadabra,Steve Miller Band,1982,track:Abracadabra artist:Steve Miller Band,58bTw40is1J6A67eejMdLn,51,2017-09-15
9,Abracadabra,Steve Miller Band,1982,track:Abracadabra artist:Steve Miller Band,2amtGwpm9fo7HSL9INBn9t,25,2017-09-15
9,Abracadabra,Steve Miller Band,1982,track:Abracadabra artist:Steve Miller Band,575oskDRJ3gH9GN0oOSzIS,17,2020-12-18
10,Hard to Say I m Sorry,Chicago,1982,track:Hard to Say I m Sorry artist:Chicago,07TnWCHrFkvF61GzJuLVt0,69,1982-06-07
10,Hard to Say I m Sorry,Chicago,1982,track:Hard to Say I m Sorry artist:Chicago,5nDSJO4909uNzMcZH3CggS,56,1982-06-07
10,Hard to Say I m Sorry,Chicago,1982,track:Hard to Say I m Sorry artist:Chicago,41e8y8N7OLiVTWMam9iebK,53,2005-01-25
10,Hard to Say I m Sorry,Chicago,1982,track:Hard to Say I m Sorry artist:Chicago,5zpYTfWIuNXCFblRIescG1,37,1982-06-07
10,Hard to Say I m Sorry,Chicago,1982,track:Hard to Say I m Sorry artist:Chicago,5dVKhxdQopMxc7sFNP7agq,34,2002-07-02
11,Tainted Love,Soft Cell,1982,track:Tainted Love artist:Soft Cell,58E1XVmZTODC67YNjneuXM,68,1981
11,Tainted Love,Soft Cell,1982,track:Tainted Love artist:Soft Cell,1tVzVPIcCFz5QUMGLPHJEc,53,2009-01-01
11,Tainted Love,Soft Cell,1982,track:Tainted Love artist:Soft Cell,1ZFhEuV77hFOLpOMXmg5pl,1,2021-05-07
11,Tainted Love,Soft Cell,1982,track:Tainted Love artist:Soft Cell,4H0udicSMQyzN5IF0E5cwb,4,2021-04-27
11,Tainted Love,Soft Cell,1982,track:Tainted Love artist:Soft Cell,39HhOEzrEh9nrj9M3b430e,0,2021-05-11
12,Chariots of Fire,Vangelis,1982,track:Chariots of Fire artist:Vangelis,3zmXCcrMKpGho2sTRZG1Ux,42,2016-11-18
12,Chariots of Fire,Vangelis,1982,track:Chariots of Fire artist:Vangelis,6GxhckZeqoWNF9n9XS91HS,50,2012
12,Chariots of Fire,Vangelis,1982,track:Chariots of Fire artist:Vangelis,0cuMG4T85rAA6thMORW0dX,41,2021-04-09
12,Chariots of Fire,Vangelis,1982,track:Chariots of Fire artist:Vangelis,2JsQOAw8XVii6RMxiPmVZj,35,1981-03-14
12,Chariots of Fire,Vangelis,1982,track:Chariots of Fire artist:Vangelis,48UwCtPwY0XMXEyMWXumK1,34,2019-01-25
13,Harden My Heart,Quarterflash,1982,track:Harden My Heart artist:Quarterflash,3CSLUIrI2KPMulHR5bh17O,52,1981-01-01
13,Harden My Heart,Quarterflash,1982,track:Harden My Heart artist:Quarterflash,6no2ORas32CYvNb6AjYlSc,39,1997-01-01
13,Harden My Heart,Quarterflash,1982,track:Harden My Heart artist:Quarterflash,0qa47H0UtlOFq9TLSVrv9R,43,2010-01-01
13,Harden My Heart,Quarterflash,1982,track:Harden My Heart artist:Quarterflash,3wQ7Ifv6ddLOh33IXtsJfl,15,1998-01-01
13,Harden My Heart,Quarterflash,1982,track:Harden My Heart artist:Quarterflash,7hrNaWrzIkpN0phlrZlLow,27,2017-10-20
14,Rosanna,Toto,1982,track:Rosanna artist:Toto,37BTh5g05cxBIRYMbw8g2T,72,1982-04-08
14,Rosanna,Toto,1982,track:Rosanna artist:Toto,65vEK65KeqeH11s3Ym8BWO,49,2018-02-09
14,Rosanna,Toto,1982,track:Rosanna artist:Toto,4R4OYpesMRSpRP8muQAMaM,37,2001-08-08
14,Rosanna,Toto,1982,track:Rosanna artist:Toto,0bvqwRVPx0DQCL7hVrDQ1K,38,2014-06-23
14,Rosanna,Toto,1982,track:Rosanna artist:Toto,5WvVKMWLohEnqTzUIn2vsS,26,1999-10-11
15,I Can t Go for That (No Can Do),Hall & Oates,1982,track:I Can t Go for That (No Can Do) artist:Hall & Oates,41dDygR3r7e926oGUXfrLt,65,1981
15,I Can t Go for That (No Can Do),Hall & Oates,1982,track:I Can t Go for That (No Can Do) artist:Hall & Oates,3g7wWCTl5C6yKUA4FrZxxH,53,2021-04-02
15,I Can t Go for That (No Can Do),Hall & Oates,1982,track:I Can t Go for That (No Can Do) artist:Hall & Oates,0yT3JBkQzJNaS2mCXSPI8Z,44,2001-01-23
15,I Can t Go for That (No Can Do),Hall & Oates,1982,track:I Can t Go for That (No Can Do) artist:Hall & Oates,6r41t4oJtwcBHp4h1ZDMlj,43,2005-04-25
15,I Can t Go for That (No Can Do),Hall & Oates,1982,track:I Can t Go for That (No Can Do) artist:Hall & Oates,632Qbkw0Um1kZLj0Gc1NIV,37,1981
16,867-5309/Jenny,Tommy Tutone,1982,track:867-5309/Jenny artist:Tommy Tutone,6iX1f3r7oUJnMbGgQ2gx1j,63,1981-12-04
16,867-5309/Jenny,Tommy Tutone,1982,track:867-5309/Jenny artist:Tommy Tutone,08cX6cPeOywTzqTaLF6lXn,51,2009-01-01
