Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
2,"Bad, Bad Leroy Brown",Jim Croce,1973,"track:Bad, Bad Leroy Brown artist:Jim Croce",1O0xeZrBDbq7HPREdmYUYK,66,1973-07-01
2,"Bad, Bad Leroy Brown",Jim Croce,1973,"track:Bad, Bad Leroy Brown artist:Jim Croce",5NXX2NisbrIBUkh5482QRR,27,1974-09-26
2,"Bad, Bad Leroy Brown",Jim Croce,1973,"track:Bad, Bad Leroy Brown artist:Jim Croce",1mvIfbQgQv8clWnxaPIBBA,25,2014-07-22
2,"Bad, Bad Leroy Brown",Jim Croce,1973,"track:Bad, Bad Leroy Brown artist:Jim Croce",0VTkBseJw7QSw7cyVJQp6R,24,1998-04-21
2,"Bad, Bad Leroy Brown",Jim Croce,1973,"track:Bad, Bad Leroy Brown artist:Jim Croce",5tem1HzlEMfxFbvZWYwas6,22,1995-09-19
3,Killing Me Softly with His Song,Roberta Flack,1973,track:Killing Me Softly with His Song artist:Roberta Flack,3gsCAGsWr6pUm1Vy7CPPob,72,1973-01-01
3,Killing Me Softly with His Song,Roberta Flack,1973,track:Killing Me Softly with His Song artist:Roberta Flack,1U1xdCEZYkr6e1stqhaR2F,38,2005-10-18
3,Killing Me Softly with His Song,Roberta Flack,1973,track:Killing Me Softly with His Song artist:Roberta Flack,60SJRvzXJnVeVfS4RiH14u,33,2005-04-19
3,Killing Me Softly with His Song,Roberta Flack,1973,track:Killing Me Softly with His Song artist:Roberta Flack,3Ktp2tRE1gRLFuei1Aft2x,12,1973
3,Killing Me Softly with His Song,Roberta Flack,1973,track:Killing Me Softly with His Song artist:Roberta Flack,1PFZdTi6x5Huhqp5UNGskS,27,1980
4,Let s Get It On,Marvin Gaye,1973,track:Let s Get It On artist:Marvin Gaye,0jHkgTtTaqg5LNCiYDQPUB,59,1973-08-28
4,Let s Get It On,Marvin Gaye,1973,track:Let s Get It On artist:Marvin Gaye,39l1UORIhuHvUWfxG53tRZ,69,1973-08-28
4,Let s Get It On,Marvin Gaye,1973,track:Let s Get It On artist:Marvin Gaye,101CzL9V7HGxsrbtEd2YJC,43,1973-08-28
4,Let s Get It On,Marvin Gaye,1973,track:Let s Get It On artist:Marvin Gaye,7f1ycUzmE2DCxYLIPbzHha,44,1983-08-22
4,Let s Get It On,Marvin Gaye,1973,track:Let s Get It On artist:Marvin Gaye,6UUggq9GAR0IjCoBscRw9C,30,2015-11-20
5,My Love,Paul McCartney & Wings,1973,track:My Love artist:Paul McCartney & Wings,6W5B2atlbrHdC8vy8c3df8,33,2001-05-07
5,My Love,Paul McCartney & Wings,1973,track:My Love artist:Paul McCartney & Wings,2rBXlEHLGfb6bZgMCay4am,26,1987-11-02
6,Why Me,Kris Kristofferson,1973,track:Why Me artist:Kris Kristofferson,6uMKkOEkPJRumFvAzo5nr9,45,1972-11-01
6,Why Me,Kris Kristofferson,1973,track:Why Me artist:Kris Kristofferson,3YaR3Drv2GP6BHKz6d8Q2f,39,2017-09-08
6,Why Me,Kris Kristofferson,1973,track:Why Me artist:Kris Kristofferson,6n3VD8CbR307p1e4RECHHb,28,2007
6,Why Me,Kris Kristofferson,1973,track:Why Me artist:Kris Kristofferson,12fkDIeMHNblcju4XRwJwB,26,2004-02-15
6,Why Me,Kris Kristofferson,1973,track:Why Me artist:Kris Kristofferson,5ef1nE4FJKGo6SD9MlexLe,22,1999-08-20
7,Crocodile Rock,Elton John,1973,track:Crocodile Rock artist:Elton John,6WCeFNVAXUtNczb7lqLiZU,72,1973-01-22
7,Crocodile Rock,Elton John,1973,track:Crocodile Rock artist:Elton John,0Zqm1DYMWDQYfahtnC0Xvn,51,2017-11-10
7,Crocodile Rock,Elton John,1973,track:Crocodile Rock artist:Elton John,5daQag46m8sX1cx2BXGg0z,24,2000-01-01
7,Crocodile Rock,Elton John,1973,track:Crocodile Rock artist:Elton John,0exr7vTCmIDLDmS8fleIbn,27,1990-11-08
7,Crocodile Rock,Elton John,1973,track:Crocodile Rock artist:Elton John,1r9pBo0tJK4Har2NLqQTx4,33,2000-11-21
8,Will It Go Round in Circles,Billy Preston,1973,track:Will It Go Round in Circles artist:Billy Preston,5YLVhkyMsAuYKOKihHJo21,48,2000-01-01
8,Will It Go Round in Circles,Billy Preston,1973,track:Will It Go Round in Circles artist:Billy Preston,0CoIfiSV3vP4stUUHgePUy,29,2007-01-01
8,Will It Go Round in Circles,Billy Preston,1973,track:Will It Go Round in Circles artist:Billy Preston,0k5YMrVmBTlWTxcCyFv5xA,21,1990-01-01
8,Will It Go Round in Circles,Billy Preston,1973,track:Will It Go Round in Circles artist:Billy Preston,1bpuJxSVKiqNiswRTsU3tx,9,2002-01-01
8,Will It Go Round in Circles,Billy Preston,1973,track:Will It Go Round in Circles artist:Billy Preston,6tfGxS0LtGdOsofcscZFxS,5,2015-06-16
9,You re So Vain,Carly Simon,1973,track:You re So Vain artist:Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,75,1972
9,You re So Vain,Carly Simon,1973,track:You re So Vain artist:Carly Simon,564Z6w6IbtUnIO4QLg4y3P,41,1975
9,You re So Vain,Carly Simon,1973,track:You re So Vain artist:Carly Simon,6mSqWR95teJI6AXdMzDrjx,34,2015-11-20
9,You re So Vain,Carly Simon,1973,track:You re So Vain artist:Carly Simon,3A9mNhGSekM3EhpUZDWOuF,28,1988
9,You re So Vain,Carly Simon,1973,track:You re So Vain artist:Carly Simon,3MV9xKbi1laJHD9Kyu2Yk4,20,2003-01-01
10,Touch Me in the Morning,Diana Ross,1973,track:Touch Me in the Morning artist:Diana Ross,4sIkDCqNjTubfb5UVs8lEA,53,1973-06-22
10,Touch Me in the Morning,Diana Ross,1973,track:Touch Me in the Morning artist:Diana Ross,57pG9UVXGG8JcIdAVBXYAM,44,1973-06-22
10,Touch Me in the Morning,Diana Ross,1973,track:Touch Me in the Morning artist:Diana Ross,0lIcffzExiDQDw5YKWod0y,22,2017-11-17
10,Touch Me in the Morning,Diana Ross,1973,track:Touch Me in the Morning artist:Diana Ross,1Y4OVVEI2YntlhHBonzYkr,19,2000-01-01
10,Touch Me in the Morning,Diana Ross,1973,track:Touch Me in the Morning artist:Diana Ross,1stir47TleHwabdeLVqHue,18,2003-01-01
