Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
2,"Say You, Say Me",Lionel Richie,1986,"track:Say You, Say Me artist:Lionel Richie",17CPezzLWzvGfpZW6X8XT0,70,1986
2,"Say You, Say Me",Lionel Richie,1986,"track:Say You, Say Me artist:Lionel Richie",1Ih6wTuQems9OkYTzcZdhM,53,2003
2,"Say You, Say Me",Lionel Richie,1986,"track:Say You, Say Me artist:Lionel Richie",36W7sqM1qkSJArXhlVMWAi,41,2003-01-01
2,"Say You, Say Me",Lionel Richie,1986,"track:Say You, Say Me artist:Lionel Richie",4tU6Jf0TTanpT2geMoOp4o,31,2012-01-01
2,"Say You, Say Me",Lionel Richie,1986,"track:Say You, Say Me artist:Lionel Richie",4zzqXmhR9wxfs9VAX0ivUh,33,2006-01-01
3,I Miss You,Klymaxx,1986,track:I Miss You artist:Klymaxx,3d6UefBBvhqHxJLZdm8scF,44,1984-01-01
3,I Miss You,Klymaxx,1986,track:I Miss You artist:Klymaxx,6lYtOM3SextzaJiA53Gukd,44,2010-04-01
3,I Miss You,Klymaxx,1986,track:I Miss You artist:Klymaxx,3fdiZZY8alwMxX1emfIAv8,27,2003-01-01
3,I Miss You,Klymaxx,1986,track:I Miss You artist:Klymaxx,5pHBfJlVubJ1onenTb2jgD,10,1996-01-01
3,I Miss You,Klymaxx,1986,track:I Miss You artist:Klymaxx,1F2qsBBxdJSisk8g8am70M,13,2015-10-23
5,Broken Wings,Mr. Mister,1986,track:Broken Wings artist:Mr. Mister,78FHUZRbFDCG6VkRAQdFLm,70,1985-11-27
5,Broken Wings,Mr. Mister,1986,track:Broken Wings artist:Mr. Mister,41CUuaX52fZjRzzCK0rkkh,56,2001-04-17
5,Broken Wings,Mr. Mister,1986,track:Broken Wings artist:Mr. Mister,4A5VaeDFaX7XKV0JnsRSxw,47,2010-02-26
5,Broken Wings,Mr. Mister,1986,track:Broken Wings artist:Mr. Mister,3zw1I3gIFEEWTBtwesXRAX,20,1979
5,Broken Wings,Mr. Mister,1986,track:Broken Wings artist:Mr. Mister,64DxoZ3vPgS6CEVPLqPSFy,15,2011-08-02
6,How Will I Know,Whitney Houston,1986,track:How Will I Know artist:Whitney Houston,5tdKaKLnC4SgtDZ6RlWeal,71,1985-02-14
6,How Will I Know,Whitney Houston,1986,track:How Will I Know artist:Whitney Houston,7mMWGhaIiDmbsGaAAcmwGm,53,1985-02-14
6,How Will I Know,Whitney Houston,1986,track:How Will I Know artist:Whitney Houston,6dDLIw9rqi89CKnVnMbltV,39,2015-01-27
6,How Will I Know,Whitney Houston,1986,track:How Will I Know artist:Whitney Houston,2LtjgykFxoF7Khi0TNVJfy,34,2000-05-16
6,How Will I Know,Whitney Houston,1986,track:How Will I Know artist:Whitney Houston,5kuzyUm07YsbAWp6ydkIdp,43,2012-11-12
7,Party All the Time,Eddie Murphy,1986,track:Party All the Time artist:Eddie Murphy,6N5DRCQUSXT1qQqmqsO92B,59,1985-02-05
7,Party All the Time,Eddie Murphy,1986,track:Party All the Time artist:Eddie Murphy,3JgOPg3wx1ABbQv0Ax4Rdw,47,2010-02-26
7,Party All the Time,Eddie Murphy,1986,track:Party All the Time artist:Eddie Murphy,63vt7hn9syx75bUe39GNgW,25,2014-03-03
7,Party All the Time,Eddie Murphy,1986,track:Party All the Time artist:Eddie Murphy,175eB7MfxusuBQyvP3N8lI,2,2010-09-06
8,Burning Heart,Survivor,1986,track:Burning Heart artist:Survivor,2VN7uPrbryJ7nE2MXX3f9a,66,1993-01-01
8,Burning Heart,Survivor,1986,track:Burning Heart artist:Survivor,2avaSeKHI5l4sLruVfLdi2,63,1985
