Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,Old Town Road,Lil Nas X  ,2019,track:Old Town Road artist:Lil Nas X  ,2YpeDb67231RjR0MgVLzsG,82,2019-06-21
1,Old Town Road,Lil Nas X  ,2019,track:Old Town Road artist:Lil Nas X  ,0F7FA14euOIX8KcbEturGH,78,2019-06-21
1,Old Town Road,Lil Nas X  ,2019,track:Old Town Road artist:Lil Nas X  ,6woeVu3fVMflqen1t4N6pg,68,2019-07-24
1,Old Town Road,Lil Nas X  ,2019,track:Old Town Road artist:Lil Nas X  ,6jmZlyf9DxcIoRrjw02YXm,61,2019-07-12
1,Old Town Road,Lil Nas X  ,2019,track:Old Town Road artist:Lil Nas X  ,3kgKVcBpBGuSeaEC0AZGlb,65,2019-04-29
2,Sunflower,Post Malone  and  Swae Lee,2019,track:Sunflower artist:Post Malone  and  Swae Lee,3KkXRkHbMCARz0aVfEt68P,83,2018-12-14
2,Sunflower,Post Malone  and  Swae Lee,2019,track:Sunflower artist:Post Malone  and  Swae Lee,0wt9RjddODlWDetpuaXfRK,60,2019-02-22
2,Sunflower,Post Malone  and  Swae Lee,2019,track:Sunflower artist:Post Malone  and  Swae Lee,7dbka99KTWke5o9hRp0JoB,52,2019-02-22
3,Without Me,Halsey,2019,track:Without Me artist:Halsey,5p7ujcrUXASCNwRaWNHR1C,81,2018-10-04
3,Without Me,Halsey,2019,track:Without Me artist:Halsey,6FZDfxM3a3UCqtzo5pxSLZ,76,2020-01-17
3,Without Me,Halsey,2019,track:Without Me artist:Halsey,6Zc5f20q7sOe1IC1c1jQvZ,67,2019-01-09
3,Without Me,Halsey,2019,track:Without Me artist:Halsey,4bw3ZyWA1ui0Adu285NWDl,59,2018-11-30
3,Without Me,Halsey,2019,track:Without Me artist:Halsey,7MhNCT34oaLIxwAsZlZd67,57,2020-01-17
4,Bad Guy,Billie Eilish,2019,track:Bad Guy artist:Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,87,2019-03-29
4,Bad Guy,Billie Eilish,2019,track:Bad Guy artist:Billie Eilish,3yNZ5r3LKfdmjoS3gkhUCT,72,2019-07-11
4,Bad Guy,Billie Eilish,2019,track:Bad Guy artist:Billie Eilish,4TK18Te3S79HAL2K4pcPBV,21,2019-08-02
4,Bad Guy,Billie Eilish,2019,track:Bad Guy artist:Billie Eilish,2GBG4ngomo8eind8YtClAv,11,2020-08-07
5,Wow,Post Malone,2019,track:Wow artist:Post Malone,7xQAfvXzm3AkraOtGPWIZg,82,2019-09-06
5,Wow,Post Malone,2019,track:Wow artist:Post Malone,0fcq51a3gOI6gPvzc0YLsk,67,2019-03-15
5,Wow,Post Malone,2019,track:Wow artist:Post Malone,0aMiATaLkj7ffT4W9Ng0TM,54,2019-09-06
5,Wow,Post Malone,2019,track:Wow artist:Post Malone,1reWqUNMwp5ciYLIufmWLI,42,2019-03-14
5,Wow,Post Malone,2019,track:Wow artist:Post Malone,7LDvZV0Ki4TJqfxaNwopY7,27,2019-08-02
6,Happier,Marshmello  and  Bastille,2019,track:Happier artist:Marshmello  and  Bastille,2xewIVN4WAwybuQh7ljwOI,9,2021-05-08
6,Happier,Marshmello  and  Bastille,2019,track:Happier artist:Marshmello  and  Bastille,76DciuJvzOnyhWbmmyh9mw,10,2021-03-05
7,7 Rings,Ariana Grande,2019,track:7 Rings artist:Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,85,2019-02-08
7,7 Rings,Ariana Grande,2019,track:7 Rings artist:Ariana Grande,0nox76VxGYPIIIP7yr5I6o,52,2018-02-07
7,7 Rings,Ariana Grande,2019,track:7 Rings artist:Ariana Grande,6AyI8UGx8Y4peb7pLOy2pf,51,2019-02-01
7,7 Rings,Ariana Grande,2019,track:7 Rings artist:Ariana Grande,6va6SjWz457IOZidBppAhz,52,2019-12-23
7,7 Rings,Ariana Grande,2019,track:7 Rings artist:Ariana Grande,2OzEIbhoSCavTpXXZEcXIj,28,2019-02-01
8,Talk,Khalid,2019,track:Talk artist:Khalid,6TqXcAFInzjp0bODyvrWEq,75,2019-04-05
8,Talk,Khalid,2019,track:Talk artist:Khalid,0rTV5WefWd1J3OwIheTzxM,73,2019-02-07
8,Talk,Khalid,2019,track:Talk artist:Khalid,7b4aLX67OsLSUbYIoBvdmI,52,2019-04-12
8,Talk,Khalid,2019,track:Talk artist:Khalid,06BrHnTVDOydsfg0LZ6mQb,53,2019-04-04
8,Talk,Khalid,2019,track:Talk artist:Khalid,3uXHSf9sSIpOJWuC1H8DiU,49,2019-03-27
9,Sicko Mode,Travis Scott,2019,track:Sicko Mode artist:Travis Scott,2xLMifQCjDGFmkHkpNLD9h,85,2018-08-03
9,Sicko Mode,Travis Scott,2019,track:Sicko Mode artist:Travis Scott,0u695M7KyzXaPIjpEbxOkB,63,2018-11-28
10,Sucker,Jonas Brothers,2019,track:Sucker artist:Jonas Brothers,22vgEDb5hykfaTwLuskFGD,82,2019-06-07
10,Sucker,Jonas Brothers,2019,track:Sucker artist:Jonas Brothers,1xCbMGfdEzkQdN2mVVciC9,0,2021-05-10
10,Sucker,Jonas Brothers,2019,track:Sucker artist:Jonas Brothers,2eQKwLqZ0t1hIBsYwsAedh,23,2019-08-02
10,Sucker,Jonas Brothers,2019,track:Sucker artist:Jonas Brothers,3Fs3yx5ONADSdt7F9upbZJ,28,2019-12-20
10,Sucker,Jonas Brothers,2019,track:Sucker artist:Jonas Brothers,6MWAvCgUDV4sP7SthbdLFz,29,2021-01-27
11,High Hopes,Panic! at the Disco,2019,track:High Hopes artist:Panic! at the Disco,1rqqCSm0Qe4I9rUvWncaom,82,2018-06-22
11,High Hopes,Panic! at the Disco,2019,track:High Hopes artist:Panic! at the Disco,1FlIzyCvRFQUE4pc7PiaIo,56,2019-01-11
11,High Hopes,Panic! at the Disco,2019,track:High Hopes artist:Panic! at the Disco,1wR8ATQr0sxSfp6jGJ5Oe6,48,2018-09-28
11,High Hopes,Panic! at the Disco,2019,track:High Hopes artist:Panic! at the Disco,73Hs5c2DJAavtKFZ28v1FM,35,2018-10-17
11,High Hopes,Panic! at the Disco,2019,track:High Hopes artist:Panic! at the Disco,5lbMsSMonB4Fm9TVbEu8cB,31,2020-11-07
12,"Thank U, Next",Ariana Grande,2019,"track:Thank U, Next artist:Ariana Grande",3e9HZxeyfWwjeyPAMmWSSQ,83,2019-02-08
12,"Thank U, Next",Ariana Grande,2019,"track:Thank U, Next artist:Ariana Grande",4KBx9DSSbFaumwlEqjX4CP,50,2018-02-07
12,"Thank U, Next",Ariana Grande,2019,"track:Thank U, Next artist:Ariana Grande",6AZaeRAPYnf5nKwV7HpSlQ,48,2019-12-23
12,"Thank U, Next",Ariana Grande,2019,"track:Thank U, Next artist:Ariana Grande",07g0t1ZpEZvSeK6E77nlzr,18,2020-08-07
12,"Thank U, Next",Ariana Grande,2019,"track:Thank U, Next artist:Ariana Grande",2IgQVWTHQGtQBIAJker7ml,16,2019-05-03
13,Truth Hurts,Lizzo,2019,track:Truth Hurts artist:Lizzo,3HWzoMvoF3TQfYg4UPszDq,78,2019-04-19
13,Truth Hurts,Lizzo,2019,track:Truth Hurts artist:Lizzo,01jBJGEa9Ex9W2IjkIzuY6,46,2019-08-23
13,Truth Hurts,Lizzo,2019,track:Truth Hurts artist:Lizzo,4JazDcr295JjClPNnks5WL,42,2019-04-17
13,Truth Hurts,Lizzo,2019,track:Truth Hurts artist:Lizzo,6xAk6hXb4VUC1qgfFdGQbg,41,2019-08-23
13,Truth Hurts,Lizzo,2019,track:Truth Hurts artist:Lizzo,3gOLLo0zS2GJPkLRoSaZjA,41,2019-08-22
15,Señorita,Shawn Mendes  and  Camila Cabello,2019,track:Señorita artist:Shawn Mendes  and  Camila Cabello,3FGU19VhodS1rtCnVfHR8l,10,2020-09-11
16,I Don t Care,Ed Sheeran  and  Justin Bieber,2019,track:I Don t Care artist:Ed Sheeran  and  Justin Bieber,3HVWdVOQ0ZA45FuZGSfvns,81,2019-05-10
16,I Don t Care,Ed Sheeran  and  Justin Bieber,2019,track:I Don t Care artist:Ed Sheeran  and  Justin Bieber,0hVXuCcriWRGvwMV1r5Yn9,75,2019-07-12
16,I Don t Care,Ed Sheeran  and  Justin Bieber,2019,track:I Don t Care artist:Ed Sheeran  and  Justin Bieber,6f807x0ima9a1j3VPbc7VN,57,2019-06-14
16,I Don t Care,Ed Sheeran  and  Justin Bieber,2019,track:I Don t Care artist:Ed Sheeran  and  Justin Bieber,1VYj8u5I4L5Xl21zQiQMx7,61,2019-06-07
16,I Don t Care,Ed Sheeran  and  Justin Bieber,2019,track:I Don t Care artist:Ed Sheeran  and  Justin Bieber,2Xqm0jHnkvjzrkkVRInzUB,41,2019-06-25
18,Going Bad,Meek Mill  ,2019,track:Going Bad artist:Meek Mill  ,2IRZnDFmlqMuOrYOLnZZyc,81,2018-11-30
18,Going Bad,Meek Mill  ,2019,track:Going Bad artist:Meek Mill  ,47Mf1u67oqXtWBAaUHUSi7,50,2018-11-29
20,Better,Khalid,2019,track:Better artist:Khalid,6zeeWid2sgw4lap2jV61PZ,76,2018-10-18
20,Better,Khalid,2019,track:Better artist:Khalid,339Y993TrFyWyO438be0RY,64,2019-04-05
20,Better,Khalid,2019,track:Better artist:Khalid,2OpBganfGk2GVdSlRdxzaX,59,2018-10-19
20,Better,Khalid,2019,track:Better artist:Khalid,7MvSmQSG0iiZCQieeO9tNR,46,2018-12-21
20,Better,Khalid,2019,track:Better artist:Khalid,7cUyEcAEJlriEV3c55Etx8,35,2019-02-01
21,No Guidance,Chris Brown  ,2019,track:No Guidance artist:Chris Brown  ,6XHVuErjQ4XNm6nDPVCxVX,82,2019-06-28
21,No Guidance,Chris Brown  ,2019,track:No Guidance artist:Chris Brown  ,41Y7N9VYjtb7H3lo8SVyC2,47,2019-06-28
21,No Guidance,Chris Brown  ,2019,track:No Guidance artist:Chris Brown  ,5PDImM7DglB3cvlkHWWz2h,46,2019-10-04
21,No Guidance,Chris Brown  ,2019,track:No Guidance artist:Chris Brown  ,3UuJn32wXW0Ubhdy1F90Py,24,2019-10-04
22,Girls Like You,Maroon 5  ,2019,track:Girls Like You artist:Maroon 5  ,6V1bu6o1Yo5ZXnsCJU8Ovk,67,2018-06-15
22,Girls Like You,Maroon 5  ,2019,track:Girls Like You artist:Maroon 5  ,6OEHjJJvdkk1Ln0p0AZdyz,65,2018-06-15
22,Girls Like You,Maroon 5  ,2019,track:Girls Like You artist:Maroon 5  ,6FRLCMO5TUHTexlWo8ym1W,74,2018-05-30
22,Girls Like You,Maroon 5  ,2019,track:Girls Like You artist:Maroon 5  ,04GKRudrMjdPdX10873SAM,43,2018-06-15
22,Girls Like You,Maroon 5  ,2019,track:Girls Like You artist:Maroon 5  ,1g0r3J85BWQsRf2GwSUhlb,42,2018-05-30
23,Sweet but Psycho,Ava Max,2019,track:Sweet but Psycho artist:Ava Max,7DnAm9FOTWE3cUvso43HhI,82,2020-09-18
23,Sweet but Psycho,Ava Max,2019,track:Sweet but Psycho artist:Ava Max,1gwwks3lIsvJq5pDJ82fKK,62,2019-03-04
23,Sweet but Psycho,Ava Max,2019,track:Sweet but Psycho artist:Ava Max,10WVEHOf1FZf5XgK6dUWvN,57,2018-08-15
23,Sweet but Psycho,Ava Max,2019,track:Sweet but Psycho artist:Ava Max,49xmhJzBfsIHKGIETsfnEY,42,2019-03-04
23,Sweet but Psycho,Ava Max,2019,track:Sweet but Psycho artist:Ava Max,0j3pGzN20rbBYIrtku89pA,40,2019-03-04
24,Suge,DaBaby,2019,track:Suge artist:DaBaby,2gwkD6igEhQbDQegRCcdoB,79,2019-03-01
24,Suge,DaBaby,2019,track:Suge artist:DaBaby,3Oh9kBNnVvzCdXIJQpnHsb,52,2019-03-01
24,Suge,DaBaby,2019,track:Suge artist:DaBaby,6TwucKZ3LDsRgQ5PSW26s7,20,2019-10-25
24,Suge,DaBaby,2019,track:Suge artist:DaBaby,4DfNxiXd6utEF5bPdrarvS,24,2021-01-29
24,Suge,DaBaby,2019,track:Suge artist:DaBaby,73oZUkytWNrrZRECvdeCPb,27,2021-04-09
25,Middle Child,J. Cole,2019,track:Middle Child artist:J. Cole,2JvzF1RMd7lE3KmFlsyZD8,81,2019-01-23
25,Middle Child,J. Cole,2019,track:Middle Child artist:J. Cole,2b5scDVCDxVsLalecDLAo2,53,2019-07-05
25,Middle Child,J. Cole,2019,track:Middle Child artist:J. Cole,29H8RkqW9GaFy8tdjriuX3,50,2019-01-23
25,Middle Child,J. Cole,2019,track:Middle Child artist:J. Cole,7CX1m1nI25iiNoOgRKNoIT,44,2020-01-16
25,Middle Child,J. Cole,2019,track:Middle Child artist:J. Cole,7bE8PRhDVQV7xqLj9R5yCe,29,2019-07-04
26,Drip Too Hard,Lil Baby  and  Gunna,2019,track:Drip Too Hard artist:Lil Baby  and  Gunna,78QR3Wp35dqAhFEc2qAGjE,81,2018-10-05
26,Drip Too Hard,Lil Baby  and  Gunna,2019,track:Drip Too Hard artist:Lil Baby  and  Gunna,5LNQZPoKvOny9F5SBw53MV,3,2020-12-04
27,Someone You Loved,Lewis Capaldi,2019,track:Someone You Loved artist:Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,89,2019-05-17
27,Someone You Loved,Lewis Capaldi,2019,track:Someone You Loved artist:Lewis Capaldi,2TIlqbIneP0ZY1O0EzYLlc,79,2018-11-08
27,Someone You Loved,Lewis Capaldi,2019,track:Someone You Loved artist:Lewis Capaldi,3kCIxx5uMr5UfDE73g35Ii,0,2021-05-12
